hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,model,dataset
32,8,3,relu,Dense,64,32,0.05,3,0.0,0.7878787878787878,0.05667954307003941,0.048113497787014806,0.4981060606060606,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,64,32,0.05,4,0.0,0.571969696969697,0.05667954307003941,0.048113497787014806,0.4981060606060606,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,64,32,0.05,5,0.0,0.6818181818181819,0.05667954307003941,0.048113497787014806,0.4981060606060606,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.3157894736842105,0.5684731934731935,0.06602822468521856,0.05797500545452317,0.8008449883449883,1.0,0.07692307692307693,0.05,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.2857142857142857,0.7469405594405594,0.06602822468521856,0.05797500545452317,0.8008449883449883,1.0,0.07692307692307693,0.05,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.45454545454545453,0.7868589743589743,0.06602822468521856,0.05797500545452317,0.8008449883449883,1.0,0.07692307692307693,0.05,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.36363636363636365,0.8277972027972028,0.06602822468521856,0.05797500545452317,0.8008449883449883,1.0,0.07692307692307693,0.05,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.45454545454545453,0.8962703962703963,0.06602822468521856,0.05797500545452317,0.8008449883449883,1.0,0.07692307692307693,0.05,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.7714646464646464,0.05867911395848654,0.050987095194170905,0.8320707070707071,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.7487373737373737,0.05867911395848654,0.050987095194170905,0.8320707070707071,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.5902777777777777,0.05867911395848654,0.050987095194170905,0.8320707070707071,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.6742424242424242,0.05867911395848654,0.050987095194170905,0.8320707070707071,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.25,0.7512626262626262,0.05867911395848654,0.050987095194170905,0.8320707070707071,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,1,1.0,0.9545454545454546,0.05827430658799426,0.05162425604245121,1.0,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.7840909090909091,0.05827430658799426,0.05162425604245121,1.0,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.9166666666666666,0.05827430658799426,0.05162425604245121,1.0,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.9810606060606061,0.05827430658799426,0.05162425604245121,1.0,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,128,32,0.05,5,0.0,1.0,0.05827430658799426,0.05162425604245121,1.0,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,1,0.125,0.5448717948717949,0.06861315389204892,0.07474982224964208,0.881993006993007,0.8333333333333334,0.38461538461538464,0.05,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,2,0.125,0.744318181818182,0.06861315389204892,0.07474982224964208,0.881993006993007,0.8333333333333334,0.38461538461538464,0.05,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,3,0.25,0.7843822843822844,0.06861315389204892,0.07474982224964208,0.881993006993007,0.8333333333333334,0.38461538461538464,0.05,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,4,0.21052631578947367,0.8017191142191141,0.06861315389204892,0.07474982224964208,0.881993006993007,0.8333333333333334,0.38461538461538464,0.05,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,5,0.2222222222222222,0.7686480186480187,0.06861315389204892,0.07474982224964208,0.881993006993007,0.8333333333333334,0.38461538461538464,0.05,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.45265151515151514,0.05885966072444631,0.06861130422184339,0.6628787878787878,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.45265151515151514,0.05885966072444631,0.06861130422184339,0.6628787878787878,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.5239898989898989,0.05885966072444631,0.06861130422184339,0.6628787878787878,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.4999999999999999,0.05885966072444631,0.06861130422184339,0.6628787878787878,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,5,0.0,0.6799242424242424,0.05885966072444631,0.06861130422184339,0.6628787878787878,NaN,0.0,0.01,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.4791666666666667,0.05846195711314075,0.04771979485662796,0.5,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.9621212121212122,0.05846195711314075,0.04771979485662796,0.5,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.962121212121212,0.05846195711314075,0.04771979485662796,0.5,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.9356060606060606,0.05846195711314075,0.04771979485662796,0.5,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,512,32,0.05,5,0.0,0.45075757575757575,0.05846195711314075,0.04771979485662796,0.5,NaN,0.0,0.005,svae,statlog-segment
32,8,3,relu,Dense,32,16,0.05,1,0.046511627906976744,0.8309035896025305,0.33663201446816565,0.33324428553906216,0.8767019667170953,0.5714285714285714,0.24242424242424243,0.05,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,2,0.11428571428571428,0.876403979278412,0.33663201446816565,0.33324428553906216,0.8767019667170953,0.5714285714285714,0.24242424242424243,0.05,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,3,0.09411764705882353,0.9045064869573191,0.33663201446816565,0.33324428553906216,0.8767019667170953,0.5714285714285714,0.24242424242424243,0.05,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,4,0.09009009009009009,0.9233026177050382,0.33663201446816565,0.33324428553906216,0.8767019667170953,0.5714285714285714,0.24242424242424243,0.05,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,5,0.06779661016949153,0.8559574565626004,0.33663201446816565,0.33324428553906216,0.8767019667170953,0.5714285714285714,0.24242424242424243,0.05,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.8397449751458828,0.33539495777236084,0.3323782612884635,0.7099632591311864,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,2,0.10810810810810811,0.8634104171169223,0.33539495777236084,0.3323782612884635,0.7099632591311864,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,3,0.12244897959183673,0.939917873352064,0.33539495777236084,0.3323782612884635,0.7099632591311864,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,4,0.11320754716981132,0.9226280527339529,0.33539495777236084,0.3323782612884635,0.7099632591311864,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,5,0.09375,0.9481305381456667,0.33539495777236084,0.3323782612884635,0.7099632591311864,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,1,0.0,0.7375189107413009,0.32258009100864077,0.3199134905001269,0.6616238023197176,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,2,0.0,0.8961169944528492,0.32258009100864077,0.3199134905001269,0.6616238023197176,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,3,0.0,0.8724155320221886,0.32258009100864077,0.3199134905001269,0.6616238023197176,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,4,0.07407407407407407,0.8784669692385274,0.32258009100864077,0.3199134905001269,0.6616238023197176,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,5,0.04081632653061224,0.9329299041855773,0.32258009100864077,0.3199134905001269,0.6616238023197176,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.801219456287535,0.35122902910344395,0.3514320528712252,0.8479347178288176,0.5384615384615384,0.21212121212121213,0.05,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,2,0.047619047619047616,0.8045660844450556,0.35122902910344395,0.3514320528712252,0.8479347178288176,0.5384615384615384,0.21212121212121213,0.05,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,3,0.05,0.926649245862559,0.35122902910344395,0.3514320528712252,0.8479347178288176,0.5384615384615384,0.21212121212121213,0.05,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,4,0.2,0.9104203915096503,0.35122902910344395,0.3514320528712252,0.8479347178288176,0.5384615384615384,0.21212121212121213,0.05,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,5,0.22641509433962265,0.9355888690230597,0.35122902910344395,0.3514320528712252,0.8479347178288176,0.5384615384615384,0.21212121212121213,0.05,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.7216338880484114,0.32483620684447756,0.32687241091549446,0.7817160146963475,1.0,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,2,0.10526315789473684,0.9219796844607737,0.32483620684447756,0.32687241091549446,0.7817160146963475,1.0,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,3,0.20689655172413793,0.9623946401556084,0.32483620684447756,0.32687241091549446,0.7817160146963475,1.0,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,4,0.09090909090909091,0.9721201642532958,0.32483620684447756,0.32687241091549446,0.7817160146963475,1.0,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,5,0.14634146341463414,0.9790360925005404,0.32483620684447756,0.32687241091549446,0.7817160146963475,1.0,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,1,0.0,0.7377710539586484,0.29781971272614954,0.2966741837936115,0.4962178517397882,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,2,0.0,0.875441250630358,0.29781971272614954,0.2966741837936115,0.4962178517397882,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,3,0.1,0.9440242057488654,0.29781971272614954,0.2966741837936115,0.4962178517397882,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,4,0.1,0.9288956127080182,0.29781971272614954,0.2966741837936115,0.4962178517397882,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,16,0.05,5,0.09090909090909091,0.9178013111447302,0.29781971272614954,0.2966741837936115,0.4962178517397882,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.5667950304864072,0.32559700202257297,0.32291301275427575,0.8433961399165635,0.4583333333333333,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,2,0.058823529411764705,0.7524412047861367,0.32559700202257297,0.32291301275427575,0.8433961399165635,0.4583333333333333,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,3,0.058823529411764705,0.8038096547930134,0.32559700202257297,0.32291301275427575,0.8433961399165635,0.4583333333333333,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,4,0.15,0.813643240269564,0.32559700202257297,0.32291301275427575,0.8433961399165635,0.4583333333333333,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,5,0.09523809523809523,0.8056663457571174,0.32559700202257297,0.32291301275427575,0.8433961399165635,0.4583333333333333,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.7425977955478712,0.3291743118001151,0.32763978684078765,0.5653771342122326,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,2,0.0,0.8067862545926086,0.3291743118001151,0.32763978684078765,0.5653771342122326,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,3,0.0,0.8412578344499676,0.3291743118001151,0.32763978684078765,0.5653771342122326,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,4,0.2,0.8305597579425114,0.3291743118001151,0.32763978684078765,0.5653771342122326,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,5,0.0,0.920466825156689,0.3291743118001151,0.32763978684078765,0.5653771342122326,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,1,0.0,0.978315683308119,0.31300801426908303,0.3143528867023321,0.8320726172465961,1.0,0.6666666666666666,0.005,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,2,0.0,0.9959657085224407,0.31300801426908303,0.3143528867023321,0.8320726172465961,1.0,0.6666666666666666,0.005,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,3,0.3333333333333333,0.9939485627836611,0.31300801426908303,0.3143528867023321,0.8320726172465961,1.0,0.6666666666666666,0.005,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,4,0.5,0.9989914271306102,0.31300801426908303,0.3143528867023321,0.8320726172465961,1.0,0.6666666666666666,0.005,svae,waveform-1
32,8,3,relu,Dense,128,16,0.05,5,0.3076923076923077,0.9989914271306102,0.31300801426908303,0.3143528867023321,0.8320726172465961,1.0,0.6666666666666666,0.005,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,1,0.058823529411764705,0.6056938522899188,0.3572636017777128,0.3580503460638414,0.8943290698207491,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,2,0.05714285714285714,0.7425846971989181,0.3572636017777128,0.3580503460638414,0.8943290698207491,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,3,0.058823529411764705,0.6742309631870903,0.3572636017777128,0.3580503460638414,0.8943290698207491,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,4,0.1111111111111111,0.7923256773483701,0.3572636017777128,0.3580503460638414,0.8943290698207491,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,5,0.05555555555555555,0.8388117177829735,0.3572636017777128,0.3580503460638414,0.8943290698207491,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.5668899935163172,0.309396327736038,0.3107051360332177,0.777501620920683,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,2,0.0,0.7430300410633239,0.309396327736038,0.3107051360332177,0.777501620920683,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,3,0.0,0.7255240976874865,0.309396327736038,0.3107051360332177,0.777501620920683,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,4,0.0,0.7289820618111087,0.309396327736038,0.3107051360332177,0.777501620920683,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,5,0.0,0.7836611195158851,0.309396327736038,0.3107051360332177,0.777501620920683,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,1,0.0,0.49016641452344933,0.3171550644730547,0.3175919494713673,0.6606152294503278,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,2,0.0,0.810388300554715,0.3171550644730547,0.3175919494713673,0.6606152294503278,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,3,0.0,0.9858799798285426,0.3171550644730547,0.3175919494713673,0.6606152294503278,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,4,0.0,0.7985375693393847,0.3171550644730547,0.3175919494713673,0.6606152294503278,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,16,0.05,5,0.2222222222222222,0.7985375693393848,0.3171550644730547,0.3175919494713673,0.6606152294503278,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,1,0.1388888888888889,0.8140099940402512,0.3109055467910307,0.3121663252956942,0.8571952505386696,0.375,0.18181818181818182,0.05,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,2,0.13157894736842105,0.7873745014440929,0.3109055467910307,0.3121663252956942,0.8571952505386696,0.375,0.18181818181818182,0.05,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,3,0.13043478260869565,0.7545500389675881,0.3109055467910307,0.3121663252956942,0.8571952505386696,0.375,0.18181818181818182,0.05,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,4,0.14545454545454545,0.8082794663732635,0.3109055467910307,0.3121663252956942,0.8571952505386696,0.375,0.18181818181818182,0.05,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,5,0.11570247933884298,0.8589831751707697,0.3109055467910307,0.3121663252956942,0.8571952505386696,0.375,0.18181818181818182,0.05,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,1,0.14285714285714285,0.8889129025286363,0.3299293198387843,0.3261073746369766,0.630754268424465,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,2,0.0,0.8461205964988113,0.3299293198387843,0.3261073746369766,0.630754268424465,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,3,0.11764705882352941,0.917657229306246,0.3299293198387843,0.3261073746369766,0.630754268424465,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,4,0.0,0.9180894748216988,0.3299293198387843,0.3261073746369766,0.630754268424465,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,5,0.11764705882352941,0.9498595202074779,0.3299293198387843,0.3261073746369766,0.630754268424465,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,1,0.4,0.9652042360060514,0.3074362410121971,0.30404250108626096,0.6661623802319717,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,2,0.0,0.9536056480080687,0.3074362410121971,0.30404250108626096,0.6661623802319717,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,3,0.05555555555555555,0.9006555723651034,0.3074362410121971,0.30404250108626096,0.6661623802319717,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,4,0.0,0.9127584467977812,0.3074362410121971,0.30404250108626096,0.6661623802319717,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,32,0.05,5,0.057971014492753624,0.9334341906202723,0.3074362410121971,0.30404250108626096,0.6661623802319717,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.7372667675239537,0.3240070191229385,0.32789478350304796,0.9138816302205107,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,2,0.05128205128205128,0.8610920093522212,0.3240070191229385,0.32789478350304796,0.9138816302205107,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,3,0.05714285714285714,0.8672351350112318,0.3240070191229385,0.32789478350304796,0.9138816302205107,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,4,0.05405405405405406,0.9246321001237794,0.3240070191229385,0.32789478350304796,0.9138816302205107,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,5,0.1111111111111111,0.9325631504148902,0.3240070191229385,0.32789478350304796,0.9138816302205107,0.6470588235294118,0.3333333333333333,0.05,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.8597363302355738,0.3072394179957122,0.3075193615386046,0.6332396801383186,0.0,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,2,0.125,0.9124702831208127,0.3072394179957122,0.3075193615386046,0.6332396801383186,0.0,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,3,0.34782608695652173,0.9330019451048195,0.3072394179957122,0.3075193615386046,0.6332396801383186,0.0,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,4,0.11428571428571428,0.9103090555435487,0.3072394179957122,0.3075193615386046,0.6332396801383186,0.0,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,5,0.1702127659574468,0.9468338015993084,0.3072394179957122,0.3075193615386046,0.6332396801383186,0.0,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,1,0.0,0.8537569339384771,0.3282795193876448,0.3301183117275228,0.6601109430156329,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,2,0.0,0.8043368633383762,0.3282795193876448,0.3301183117275228,0.6601109430156329,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,3,0.0,0.8507312153303076,0.3282795193876448,0.3301183117275228,0.6601109430156329,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,4,0.0,0.8910741301059001,0.3282795193876448,0.3301183117275228,0.6601109430156329,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,64,32,0.05,5,0.0,0.8799798285426121,0.3282795193876448,0.3301183117275228,0.6601109430156329,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.7126942648879109,0.30435734263631675,0.3074631187344902,0.8292761197451062,0.6428571428571429,0.2727272727272727,0.05,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.8031449135836428,0.30435734263631675,0.3074631187344902,0.8292761197451062,0.6428571428571429,0.2727272727272727,0.05,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.8159125292256911,0.30435734263631675,0.3074631187344902,0.8292761197451062,0.6428571428571429,0.2727272727272727,0.05,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,4,0.044444444444444446,0.9000137532664008,0.30435734263631675,0.3074631187344902,0.8292761197451062,0.6428571428571429,0.2727272727272727,0.05,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,5,0.17391304347826086,0.8887819190391051,0.30435734263631675,0.3074631187344902,0.8292761197451062,0.6428571428571429,0.2727272727272727,0.05,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.8958288307758807,0.32954200989904703,0.3260761407674064,0.7802031553922628,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,2,0.4444444444444444,0.9643397449751459,0.32954200989904703,0.3260761407674064,0.7802031553922628,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,3,0.2222222222222222,0.954398098119732,0.32954200989904703,0.3260761407674064,0.7802031553922628,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,4,0.2857142857142857,0.9505078884806569,0.32954200989904703,0.3260761407674064,0.7802031553922628,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,5,0.21052631578947367,0.9500756429652043,0.32954200989904703,0.3260761407674064,0.7802031553922628,NaN,0.0,0.01,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,1,0.0,0.9546142208774584,0.3099610638989034,0.31068463948837494,0.4939485627836611,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,2,0.0,0.8976298537569339,0.3099610638989034,0.31068463948837494,0.4939485627836611,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,3,0.0,0.9657085224407463,0.3099610638989034,0.31068463948837494,0.4939485627836611,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,4,0.0,0.9384770549672212,0.3099610638989034,0.31068463948837494,0.4939485627836611,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,128,32,0.05,5,0.3076923076923077,0.9818456883509834,0.3099610638989034,0.31068463948837494,0.4939485627836611,NaN,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.6185531563746389,0.33229810863603043,0.33306135682751203,0.8803236602026314,0.5555555555555556,0.30303030303030304,0.05,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.7104937422637876,0.33229810863603043,0.33306135682751203,0.8803236602026314,0.5555555555555556,0.30303030303030304,0.05,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,3,0.10526315789473684,0.7286480539128043,0.33229810863603043,0.33306135682751203,0.8803236602026314,0.5555555555555556,0.30303030303030304,0.05,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,4,0.15,0.8237289689634621,0.33229810863603043,0.33306135682751203,0.8803236602026314,0.5555555555555556,0.30303030303030304,0.05,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,5,0.0,0.8723696878008529,0.33229810863603043,0.33306135682751203,0.8803236602026314,0.5555555555555556,0.30303030303030304,0.05,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.6199481305381456,0.31839497952839024,0.32381743075165226,0.6338880484114977,0.3333333333333333,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.7272530797492975,0.31839497952839024,0.32381743075165226,0.6338880484114977,0.3333333333333333,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.7994380808299114,0.31839497952839024,0.32381743075165226,0.6338880484114977,0.3333333333333333,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.8796196239464017,0.31839497952839024,0.32381743075165226,0.6338880484114977,0.3333333333333333,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,5,0.0,0.8789712556732224,0.31839497952839024,0.32381743075165226,0.6338880484114977,0.3333333333333333,0.14285714285714285,0.01,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,1,0.0,0.6207766011094301,0.31147807913659564,0.3098488189285288,0.49016641452344933,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,2,0.0,0.7690368129097327,0.31147807913659564,0.3098488189285288,0.49016641452344933,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,3,0.0,0.7332324760463943,0.31147807913659564,0.3098488189285288,0.49016641452344933,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,4,0.0,0.577912254160363,0.31147807913659564,0.3098488189285288,0.49016641452344933,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,512,32,0.05,5,0.0,0.9041855774079677,0.31147807913659564,0.3098488189285288,0.49016641452344933,0.0,0.0,0.005,svae,waveform-1
32,8,3,relu,Dense,32,16,0.05,1,0.06349206349206349,0.7279374684820978,0.3233806627753838,0.32393995134183956,0.9312795122174851,0.7692307692307693,0.30303030303030304,0.05,svae,waveform-2
32,8,3,relu,Dense,32,16,0.05,2,0.11428571428571428,0.8692522807500115,0.3233806627753838,0.32393995134183956,0.9312795122174851,0.7692307692307693,0.30303030303030304,0.05,svae,waveform-2
