hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,auc,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,pxauc,px2auc,px3auc,px4auc,px5auc,pxvitaauc,aranks,total,acount,Column1,Column2
32,8,3,relu,Dense,1024,16,0.1,1,0.008230453,0.318050538,0.33547808,0.646188662,1,0.041493776,0.005,3,svae,0.524303049,waveform-1,0.854339926,1.519190705,0.814219622,0.819053239,0.82372992,0.832662695,0.812229678,0.82000113,0.82494774,0.837948287,0.534717296,0.728852926,0.491635332,0.258083753,0.494730102,0.591176452,[902],902,241,0.728852926,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.016460905,0.318050538,0.33547808,0.646188662,1,0.041493776,0.005,3,svae,0.604550505,waveform-1,0.854339926,1.519190705,0.814219622,0.819053239,0.82372992,0.832662695,0.812229678,0.82000113,0.82494774,0.837948287,0.534717296,0.728852926,0.491635332,0.258083753,0.494730102,0.591176452,"[901, 902]",902,241,0.728852926,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.071713147,0.318050538,0.33547808,0.646188662,1,0.041493776,0.005,3,svae,0.7160972,waveform-1,0.854339926,1.519190705,0.814219622,0.819053239,0.82372992,0.832662695,0.812229678,0.82000113,0.82494774,0.837948287,0.534717296,0.728852926,0.491635332,0.258083753,0.494730102,0.591176452,"[880, 880, 872]",902,241,0.728852926,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.09375,0.318050538,0.33547808,0.646188662,1,0.041493776,0.005,3,svae,0.747832719,waveform-1,0.854339926,1.519190705,0.814219622,0.819053239,0.82372992,0.832662695,0.812229678,0.82000113,0.82494774,0.837948287,0.534717296,0.728852926,0.491635332,0.258083753,0.494730102,0.591176452,"[868, 867, 860, 840]",902,241,0.728852926,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.094117647,0.318050538,0.33547808,0.646188662,1,0.041493776,0.005,3,svae,0.772129491,waveform-1,0.854339926,1.519190705,0.814219622,0.819053239,0.82372992,0.832662695,0.812229678,0.82000113,0.82494774,0.837948287,0.534717296,0.728852926,0.491635332,0.258083753,0.494730102,0.591176452,"[899, 858, 895, 859, 900]",902,241,0.728852926,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.079365079,0.321394847,0.336357499,0.856347418,0.936507937,0.244813278,0.05,4,svae,0.828004846,waveform-1,0.85249843,25.15326463,0.690271875,0.701006271,0.710309414,0.733253401,0.773146433,0.781087375,0.788300136,0.806856203,0.478735225,0.713573675,0.552338027,0.369388767,0.55228153,0.524824075,[902],902,241,0.713573675,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.048387097,0.321394847,0.336357499,0.856347418,0.936507937,0.244813278,0.05,4,svae,0.836523311,waveform-1,0.85249843,25.15326463,0.690271875,0.701006271,0.710309414,0.733253401,0.773146433,0.781087375,0.788300136,0.806856203,0.478735225,0.713573675,0.552338027,0.369388767,0.55228153,0.524824075,"[839, 839]",902,241,0.713573675,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.156133829,0.321394847,0.336357499,0.856347418,0.936507937,0.244813278,0.05,4,svae,0.866055455,waveform-1,0.85249843,25.15326463,0.690271875,0.701006271,0.710309414,0.733253401,0.773146433,0.781087375,0.788300136,0.806856203,0.478735225,0.713573675,0.552338027,0.369388767,0.55228153,0.524824075,"[791, 888, 796]",902,241,0.713573675,Chybny
32,8,3,relu,Dense,128,16,0.1,4,0.207142857,0.321394847,0.336357499,0.856347418,0.936507937,0.244813278,0.05,4,svae,0.900289389,waveform-1,0.85249843,25.15326463,0.690271875,0.701006271,0.710309414,0.733253401,0.773146433,0.781087375,0.788300136,0.806856203,0.478735225,0.713573675,0.552338027,0.369388767,0.55228153,0.524824075,"[699, 823, 863, 893]",902,241,0.713573675,Chybny
32,8,3,relu,Dense,128,16,0.1,5,0.192170819,0.321394847,0.336357499,0.856347418,0.936507937,0.244813278,0.05,4,svae,0.917037558,waveform-1,0.85249843,25.15326463,0.690271875,0.701006271,0.710309414,0.733253401,0.773146433,0.781087375,0.788300136,0.806856203,0.478735225,0.713573675,0.552338027,0.369388767,0.55228153,0.524824075,"[802, 881, 805, 792, 881]",902,241,0.713573675,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.094488189,0.324405804,0.345277158,0.64799656,0.894736842,0.070539419,0.01,4,svae,0.70186314,waveform-1,0.861810222,5.449366241,0.767126383,0.775720178,0.782091763,0.796203414,0.773115046,0.78109993,0.788400575,0.806630216,0.485759663,0.744420939,0.537699073,0.277091795,0.534748683,0.578521164,[901],902,241,0.744420939,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.197802198,0.324405804,0.345277158,0.64799656,0.894736842,0.070539419,0.01,4,svae,0.868296495,waveform-1,0.861810222,5.449366241,0.767126383,0.775720178,0.782091763,0.796203414,0.773115046,0.78109993,0.788400575,0.806630216,0.485759663,0.744420939,0.537699073,0.277091795,0.534748683,0.578521164,"[886, 891]",902,241,0.744420939,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.185185185,0.324405804,0.345277158,0.64799656,0.894736842,0.070539419,0.01,4,svae,0.857885387,waveform-1,0.861810222,5.449366241,0.767126383,0.775720178,0.782091763,0.796203414,0.773115046,0.78109993,0.788400575,0.806630216,0.485759663,0.744420939,0.537699073,0.277091795,0.534748683,0.578521164,"[770, 896, 902]",902,241,0.744420939,Chybny
32,8,3,relu,Dense,128,16,0.1,4,0.197802198,0.324405804,0.345277158,0.64799656,0.894736842,0.070539419,0.01,4,svae,0.928167431,waveform-1,0.861810222,5.449366241,0.767126383,0.775720178,0.782091763,0.796203414,0.773115046,0.78109993,0.788400575,0.806630216,0.485759663,0.744420939,0.537699073,0.277091795,0.534748683,0.578521164,"[690, 867, 820, 828]",902,241,0.744420939,Chybny
32,8,3,relu,Dense,128,16,0.1,5,0.31292517,0.324405804,0.345277158,0.64799656,0.894736842,0.070539419,0.01,4,svae,0.945624949,waveform-1,0.861810222,5.449366241,0.767126383,0.775720178,0.782091763,0.796203414,0.773115046,0.78109993,0.788400575,0.806630216,0.485759663,0.744420939,0.537699073,0.277091795,0.534748683,0.578521164,"[704, 887, 887, 713, 699]",902,241,0.744420939,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.153256705,0.322159723,0.343539346,0.60176019,1,0.033195021,0.005,4,svae,0.814702984,waveform-1,0.860679432,7.99626337,0.76864552,0.778645457,0.78646399,0.800829876,0.763202993,0.774383086,0.784056597,0.804495891,0.484585784,0.766856454,0.531352597,0.259879097,0.5235937,0.578081745,[899],902,241,0.766856454,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.179775281,0.322159723,0.343539346,0.60176019,1,0.033195021,0.005,4,svae,0.860044821,waveform-1,0.860679432,7.99626337,0.76864552,0.778645457,0.78646399,0.800829876,0.763202993,0.774383086,0.784056597,0.804495891,0.484585784,0.766856454,0.531352597,0.259879097,0.5235937,0.578081745,"[799, 901]",902,241,0.766856454,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.259649123,0.322159723,0.343539346,0.60176019,1,0.033195021,0.005,4,svae,0.856761728,waveform-1,0.860679432,7.99626337,0.76864552,0.778645457,0.78646399,0.800829876,0.763202993,0.774383086,0.784056597,0.804495891,0.484585784,0.766856454,0.531352597,0.259879097,0.5235937,0.578081745,"[755, 883, 902]",902,241,0.766856454,Chybny
32,8,3,relu,Dense,128,16,0.1,4,0.313993174,0.322159723,0.343539346,0.60176019,1,0.033195021,0.005,4,svae,0.870173445,waveform-1,0.860679432,7.99626337,0.76864552,0.778645457,0.78646399,0.800829876,0.763202993,0.774383086,0.784056597,0.804495891,0.484585784,0.766856454,0.531352597,0.259879097,0.5235937,0.578081745,"[866, 856, 902, 886]",902,241,0.766856454,Chybny
32,8,3,relu,Dense,128,16,0.1,5,0.259649123,0.322159723,0.343539346,0.60176019,1,0.033195021,0.005,4,svae,0.88176471,waveform-1,0.860679432,7.99626337,0.76864552,0.778645457,0.78646399,0.800829876,0.763202993,0.774383086,0.784056597,0.804495891,0.484585784,0.766856454,0.531352597,0.259879097,0.5235937,0.578081745,"[847, 889, 900, 901, 867]",902,241,0.766856454,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.016460905,0.311233999,0.324724948,0.849599186,0.971428571,0.282157676,0.05,4,svae,0.585646041,waveform-1,0.84910141,15.02288479,0.679562589,0.692851897,0.702098543,0.728451171,0.772342923,0.780578904,0.787797942,0.806655325,0.535037445,0.666869637,0.49198059,0.319583681,0.497165743,0.53173552,[900],902,241,0.666869637,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.048582996,0.311233999,0.324724948,0.849599186,0.971428571,0.282157676,0.05,4,svae,0.564114475,waveform-1,0.84910141,15.02288479,0.679562589,0.692851897,0.702098543,0.728451171,0.772342923,0.780578904,0.787797942,0.806655325,0.535037445,0.666869637,0.49198059,0.319583681,0.497165743,0.53173552,"[892, 900]",902,241,0.666869637,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.040650407,0.311233999,0.324724948,0.849599186,0.971428571,0.282157676,0.05,4,svae,0.607519727,waveform-1,0.84910141,15.02288479,0.679562589,0.692851897,0.702098543,0.728451171,0.772342923,0.780578904,0.787797942,0.806655325,0.535037445,0.666869637,0.49198059,0.319583681,0.497165743,0.53173552,"[900, 884, 884]",902,241,0.666869637,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.071713147,0.311233999,0.324724948,0.849599186,0.971428571,0.282157676,0.05,4,svae,0.651502502,waveform-1,0.84910141,15.02288479,0.679562589,0.692851897,0.702098543,0.728451171,0.772342923,0.780578904,0.787797942,0.806655325,0.535037445,0.666869637,0.49198059,0.319583681,0.497165743,0.53173552,"[896, 881, 900, 877]",902,241,0.666869637,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.101960784,0.311233999,0.324724948,0.849599186,0.971428571,0.282157676,0.05,4,svae,0.679154556,waveform-1,0.84910141,15.02288479,0.679562589,0.692851897,0.702098543,0.728451171,0.772342923,0.780578904,0.787797942,0.806655325,0.535037445,0.666869637,0.49198059,0.319583681,0.497165743,0.53173552,"[898, 874, 898, 876, 866]",902,241,0.666869637,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.071713147,0.316447864,0.334099916,0.661998355,1,0.058091286,0.01,4,svae,0.636825883,waveform-1,0.862934092,62.70875649,0.764904175,0.775029661,0.782750893,0.797069698,0.772499859,0.780936717,0.788249917,0.806787151,0.450763021,0.848161656,0.609468867,0.23320632,0.61150903,0.576550053,[894],902,241,0.848161656,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.048,0.316447864,0.334099916,0.661998355,1,0.058091286,0.01,4,svae,0.648803209,waveform-1,0.862934092,62.70875649,0.764904175,0.775029661,0.782750893,0.797069698,0.772499859,0.780936717,0.788249917,0.806787151,0.450763021,0.848161656,0.609468867,0.23320632,0.61150903,0.576550053,"[892, 882]",902,241,0.848161656,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.070866142,0.316447864,0.334099916,0.661998355,1,0.058091286,0.01,4,svae,0.675802412,waveform-1,0.862934092,62.70875649,0.764904175,0.775029661,0.782750893,0.797069698,0.772499859,0.780936717,0.788249917,0.806787151,0.450763021,0.848161656,0.609468867,0.23320632,0.61150903,0.576550053,"[890, 862, 890]",902,241,0.848161656,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.115830116,0.316447864,0.334099916,0.661998355,1,0.058091286,0.01,4,svae,0.705504046,waveform-1,0.862934092,62.70875649,0.764904175,0.775029661,0.782750893,0.797069698,0.772499859,0.780936717,0.788249917,0.806787151,0.450763021,0.848161656,0.609468867,0.23320632,0.61150903,0.576550053,"[830, 851, 850, 894]",902,241,0.848161656,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.172284644,0.316447864,0.334099916,0.661998355,1,0.058091286,0.01,4,svae,0.727189409,waveform-1,0.862934092,62.70875649,0.764904175,0.775029661,0.782750893,0.797069698,0.772499859,0.780936717,0.788249917,0.806787151,0.450763021,0.848161656,0.609468867,0.23320632,0.61150903,0.576550053,"[842, 840, 852, 895, 843]",902,241,0.848161656,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.016393443,0.321978193,0.341621015,0.622230871,1,0.037344398,0.005,4,svae,0.528678414,waveform-1,0.866443589,53.72945263,0.775594629,0.783849442,0.790108034,0.80376771,0.77430148,0.781834389,0.78919153,0.807515333,0.503562438,0.796912763,0.540800121,0.238284757,0.539086384,0.57036679,[900],902,241,0.796912763,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.032128514,0.321978193,0.341621015,0.622230871,1,0.037344398,0.005,4,svae,0.55059918,waveform-1,0.866443589,53.72945263,0.775594629,0.783849442,0.790108034,0.80376771,0.77430148,0.781834389,0.78919153,0.807515333,0.503562438,0.796912763,0.540800121,0.238284757,0.539086384,0.57036679,"[900, 900]",902,241,0.796912763,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.039840637,0.321978193,0.341621015,0.622230871,1,0.037344398,0.005,4,svae,0.573995141,waveform-1,0.866443589,53.72945263,0.775594629,0.783849442,0.790108034,0.80376771,0.77430148,0.781834389,0.78919153,0.807515333,0.503562438,0.796912763,0.540800121,0.238284757,0.539086384,0.57036679,"[882, 894, 897]",902,241,0.796912763,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.048,0.321978193,0.341621015,0.622230871,1,0.037344398,0.005,4,svae,0.606323877,waveform-1,0.866443589,53.72945263,0.775594629,0.783849442,0.790108034,0.80376771,0.77430148,0.781834389,0.78919153,0.807515333,0.503562438,0.796912763,0.540800121,0.238284757,0.539086384,0.57036679,"[875, 872, 880, 895]",902,241,0.796912763,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.094117647,0.321978193,0.341621015,0.622230871,1,0.037344398,0.005,4,svae,0.642820823,waveform-1,0.866443589,53.72945263,0.775594629,0.783849442,0.790108034,0.80376771,0.77430148,0.781834389,0.78919153,0.807515333,0.503562438,0.796912763,0.540800121,0.238284757,0.539086384,0.57036679,"[879, 871, 868, 902, 893]",902,241,0.796912763,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.094488189,0.318027268,0.322831989,0.840901815,0.956521739,0.273858921,0.05,5,svae,0.715168141,waveform-1,0.855481276,26.15133159,0.708915826,0.718369627,0.725770711,0.748469878,0.778036547,0.788306414,0.794903987,0.809988638,0.483700667,0.699148153,0.518088399,0.317769506,0.516067068,0.535935117,[898],902,241,0.699148153,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.085603113,0.318027268,0.322831989,0.840901815,0.956521739,0.273858921,0.05,5,svae,0.801121776,waveform-1,0.855481276,26.15133159,0.708915826,0.718369627,0.725770711,0.748469878,0.778036547,0.788306414,0.794903987,0.809988638,0.483700667,0.699148153,0.518088399,0.317769506,0.516067068,0.535935117,"[897, 874]",902,241,0.699148153,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.119402985,0.318027268,0.322831989,0.840901815,0.956521739,0.273858921,0.05,5,svae,0.854483023,waveform-1,0.855481276,26.15133159,0.708915826,0.718369627,0.725770711,0.748469878,0.778036547,0.788306414,0.794903987,0.809988638,0.483700667,0.699148153,0.518088399,0.317769506,0.516067068,0.535935117,"[756, 863, 758]",902,241,0.699148153,Chybny
32,8,3,relu,Dense,128,16,0.1,4,0.212014134,0.318027268,0.322831989,0.840901815,0.956521739,0.273858921,0.05,5,svae,0.837279741,waveform-1,0.855481276,26.15133159,0.708915826,0.718369627,0.725770711,0.748469878,0.778036547,0.788306414,0.794903987,0.809988638,0.483700667,0.699148153,0.518088399,0.317769506,0.516067068,0.535935117,"[821, 831, 894, 865]",902,241,0.699148153,Chybny
32,8,3,relu,Dense,128,16,0.1,5,0.206896552,0.318027268,0.322831989,0.840901815,0.956521739,0.273858921,0.05,5,svae,0.833987232,waveform-1,0.855481276,26.15133159,0.708915826,0.718369627,0.725770711,0.748469878,0.778036547,0.788306414,0.794903987,0.809988638,0.483700667,0.699148153,0.518088399,0.317769506,0.516067068,0.535935117,"[751, 760, 866, 790, 777]",902,241,0.699148153,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.091254753,0.314005839,0.325811245,0.688366677,1,0.095435685,0.01,5,svae,0.632780083,waveform-1,0.852283348,16.76012569,0.767195435,0.775695068,0.780999492,0.795519174,0.772273871,0.783322139,0.790974319,0.808356507,0.442753027,0.819053239,0.608156885,0.244869775,0.609569306,0.584120627,[859],902,241,0.819053239,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.106060606,0.314005839,0.325811245,0.688366677,1,0.095435685,0.01,5,svae,0.637390851,waveform-1,0.852283348,16.76012569,0.767195435,0.775695068,0.780999492,0.795519174,0.772273871,0.783322139,0.790974319,0.808356507,0.442753027,0.819053239,0.608156885,0.244869775,0.609569306,0.584120627,"[846, 891]",902,241,0.819053239,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.103321033,0.314005839,0.325811245,0.688366677,1,0.095435685,0.01,5,svae,0.678187833,waveform-1,0.852283348,16.76012569,0.767195435,0.775695068,0.780999492,0.795519174,0.772273871,0.783322139,0.790974319,0.808356507,0.442753027,0.819053239,0.608156885,0.244869775,0.609569306,0.584120627,"[816, 871, 844]",902,241,0.819053239,Chybny
32,8,3,relu,Dense,128,16,0.1,4,0.104089219,0.314005839,0.325811245,0.688366677,1,0.095435685,0.01,5,svae,0.723906316,waveform-1,0.852283348,16.76012569,0.767195435,0.775695068,0.780999492,0.795519174,0.772273871,0.783322139,0.790974319,0.808356507,0.442753027,0.819053239,0.608156885,0.244869775,0.609569306,0.584120627,"[886, 888, 809, 849]",902,241,0.819053239,Chybny
32,8,3,relu,Dense,128,16,0.1,5,0.138181818,0.314005839,0.325811245,0.688366677,1,0.095435685,0.01,5,svae,0.807038248,waveform-1,0.852283348,16.76012569,0.767195435,0.775695068,0.780999492,0.795519174,0.772273871,0.783322139,0.790974319,0.808356507,0.442753027,0.819053239,0.608156885,0.244869775,0.609569306,0.584120627,"[879, 880, 811, 856, 811]",902,241,0.819053239,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.09486166,0.319515423,0.337325358,0.60400123,0.916666667,0.045643154,0.005,5,svae,0.71438974,waveform-1,0.851800984,25.30846848,0.782123151,0.789078537,0.792706888,0.804483337,0.77507988,0.785669895,0.792380462,0.80774132,0.522495151,0.742098292,0.50658188,0.246558402,0.503694264,0.578853868,[902],902,241,0.742098292,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.227758007,0.319515423,0.337325358,0.60400123,0.916666667,0.045643154,0.005,5,svae,0.861689506,waveform-1,0.851800984,25.30846848,0.782123151,0.789078537,0.792706888,0.804483337,0.77507988,0.785669895,0.792380462,0.80774132,0.522495151,0.742098292,0.50658188,0.246558402,0.503694264,0.578853868,"[806, 877]",902,241,0.742098292,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.243727599,0.319515423,0.337325358,0.60400123,0.916666667,0.045643154,0.005,5,svae,0.862810026,waveform-1,0.851800984,25.30846848,0.782123151,0.789078537,0.792706888,0.804483337,0.77507988,0.785669895,0.792380462,0.80774132,0.522495151,0.742098292,0.50658188,0.246558402,0.503694264,0.578853868,"[843, 808, 872]",902,241,0.742098292,Chybny
32,8,3,relu,Dense,128,16,0.1,4,0.322147651,0.319515423,0.337325358,0.60400123,0.916666667,0.045643154,0.005,5,svae,0.9370186,waveform-1,0.851800984,25.30846848,0.782123151,0.789078537,0.792706888,0.804483337,0.77507988,0.785669895,0.792380462,0.80774132,0.522495151,0.742098292,0.50658188,0.246558402,0.503694264,0.578853868,"[771, 882, 844, 773]",902,241,0.742098292,Chybny
32,8,3,relu,Dense,128,16,0.1,5,0.408805031,0.319515423,0.337325358,0.60400123,0.916666667,0.045643154,0.005,5,svae,0.939956435,waveform-1,0.851800984,25.30846848,0.782123151,0.789078537,0.792706888,0.804483337,0.77507988,0.785669895,0.792380462,0.80774132,0.522495151,0.742098292,0.50658188,0.246558402,0.503694264,0.578853868,"[672, 871, 813, 827, 785]",902,241,0.742098292,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.048582996,0.319438406,0.323181479,0.835079504,0.888888889,0.199170124,0.05,5,svae,0.577353563,waveform-1,0.869084161,43.00191152,0.694226653,0.705067765,0.712387242,0.734759983,0.77239942,0.784213533,0.791332132,0.807571829,0.557655005,0.652469225,0.455232547,0.283501045,0.454623637,0.533480644,[902],902,241,0.652469225,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.040650407,0.319438406,0.323181479,0.835079504,0.888888889,0.199170124,0.05,5,svae,0.606778991,waveform-1,0.869084161,43.00191152,0.694226653,0.705067765,0.712387242,0.734759983,0.77239942,0.784213533,0.791332132,0.807571829,0.557655005,0.652469225,0.455232547,0.283501045,0.454623637,0.533480644,"[894, 894]",902,241,0.652469225,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.056,0.319438406,0.323181479,0.835079504,0.888888889,0.199170124,0.05,5,svae,0.662861501,waveform-1,0.869084161,43.00191152,0.694226653,0.705067765,0.712387242,0.734759983,0.77239942,0.784213533,0.791332132,0.807571829,0.557655005,0.652469225,0.455232547,0.283501045,0.454623637,0.533480644,"[892, 889, 885]",902,241,0.652469225,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.063492063,0.319438406,0.323181479,0.835079504,0.888888889,0.199170124,0.05,5,svae,0.675614089,waveform-1,0.869084161,43.00191152,0.694226653,0.705067765,0.712387242,0.734759983,0.77239942,0.784213533,0.791332132,0.807571829,0.557655005,0.652469225,0.455232547,0.283501045,0.454623637,0.533480644,"[902, 878, 874, 878]",902,241,0.652469225,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.063492063,0.319438406,0.323181479,0.835079504,0.888888889,0.199170124,0.05,5,svae,0.714530982,waveform-1,0.869084161,43.00191152,0.694226653,0.705067765,0.712387242,0.734759983,0.77239942,0.784213533,0.791332132,0.807571829,0.557655005,0.652469225,0.455232547,0.283501045,0.454623637,0.533480644,"[897, 879, 872, 878, 880]",902,241,0.652469225,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.064257028,0.319664827,0.328928861,0.642864765,0.894736842,0.070539419,0.01,5,svae,0.635648866,waveform-1,0.851751137,39.6419718,0.773121324,0.781055988,0.785211643,0.797132472,0.773962499,0.785500405,0.793008205,0.80791081,0.417611942,0.730704766,0.602513481,0.375772908,0.602632752,0.579563217,[902],902,241,0.730704766,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.1171875,0.319664827,0.328928861,0.642864765,0.894736842,0.070539419,0.01,5,svae,0.657918029,waveform-1,0.851751137,39.6419718,0.773121324,0.781055988,0.785211643,0.797132472,0.773962499,0.785500405,0.793008205,0.80791081,0.417611942,0.730704766,0.602513481,0.375772908,0.602632752,0.579563217,"[870, 867]",902,241,0.730704766,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.086956522,0.319664827,0.328928861,0.642864765,0.894736842,0.070539419,0.01,5,svae,0.73303683,waveform-1,0.851751137,39.6419718,0.773121324,0.781055988,0.785211643,0.797132472,0.773962499,0.785500405,0.793008205,0.80791081,0.417611942,0.730704766,0.602513481,0.375772908,0.602632752,0.579563217,"[862, 879, 862]",902,241,0.730704766,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.09486166,0.319664827,0.328928861,0.642864765,0.894736842,0.070539419,0.01,5,svae,0.74042222,waveform-1,0.851751137,39.6419718,0.773121324,0.781055988,0.785211643,0.797132472,0.773962499,0.785500405,0.793008205,0.80791081,0.417611942,0.730704766,0.602513481,0.375772908,0.602632752,0.579563217,"[853, 891, 874, 852]",902,241,0.730704766,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.102362205,0.319664827,0.328928861,0.642864765,0.894736842,0.070539419,0.01,5,svae,0.76803661,waveform-1,0.851751137,39.6419718,0.773121324,0.781055988,0.785211643,0.797132472,0.773962499,0.785500405,0.793008205,0.80791081,0.417611942,0.730704766,0.602513481,0.375772908,0.602632752,0.579563217,"[847, 885, 842, 885, 847]",902,241,0.730704766,Chybny
32,8,3,relu,Dense,1024,16,0.1,1,0.040650407,0.344267206,0.366081468,0.636794496,1,0.049792531,0.005,5,svae,0.588656066,waveform-1,0.872773412,16.42171189,0.772499859,0.78170884,0.787910936,0.802072806,0.771621019,0.783472797,0.791206584,0.808055191,0.519777026,0.798802267,0.531026171,0.246382634,0.525985399,0.587748978,[0],902,241,0.798802267,Chybny
32,8,3,relu,Dense,1024,16,0.1,2,0.016460905,0.344267206,0.366081468,0.636794496,1,0.049792531,0.005,5,svae,0.647629331,waveform-1,0.872773412,16.42171189,0.772499859,0.78170884,0.787910936,0.802072806,0.771621019,0.783472797,0.791206584,0.808055191,0.519777026,0.798802267,0.531026171,0.246382634,0.525985399,0.587748978,"[901, 838]",902,241,0.798802267,Chybny
32,8,3,relu,Dense,1024,16,0.1,3,0.094117647,0.344267206,0.366081468,0.636794496,1,0.049792531,0.005,5,svae,0.676524316,waveform-1,0.872773412,16.42171189,0.772499859,0.78170884,0.787910936,0.802072806,0.771621019,0.783472797,0.791206584,0.808055191,0.519777026,0.798802267,0.531026171,0.246382634,0.525985399,0.587748978,"[892, 896, 866]",902,241,0.798802267,Chybny
32,8,3,relu,Dense,1024,16,0.1,4,0.124513619,0.344267206,0.366081468,0.636794496,1,0.049792531,0.005,5,svae,0.721260381,waveform-1,0.872773412,16.42171189,0.772499859,0.78170884,0.787910936,0.802072806,0.771621019,0.783472797,0.791206584,0.808055191,0.519777026,0.798802267,0.531026171,0.246382634,0.525985399,0.587748978,"[895, 902, 860, 866]",902,241,0.798802267,Chybny
32,8,3,relu,Dense,1024,16,0.1,5,0.094488189,0.344267206,0.366081468,0.636794496,1,0.049792531,0.005,5,svae,0.777402527,waveform-1,0.872773412,16.42171189,0.772499859,0.78170884,0.787910936,0.802072806,0.771621019,0.783472797,0.791206584,0.808055191,0.519777026,0.798802267,0.531026171,0.246382634,0.525985399,0.587748978,"[877, 869, 854, 856, 872]",902,241,0.798802267,Chybny
32,8,3,relu,Dense,128,16,0.1,1,0.024,0.33627411,0.35498571,0.873167777,0.930555556,0.278008299,0.05,1,svae,0.593153841,waveform-2,0.860320961,34.57381335,0.731677767,0.738287895,0.745224449,0.760170997,0.805789041,0.809806593,0.813824144,0.823786417,0.511923968,0.728275403,0.530203828,0.287700642,0.525677805,0.566631722,[902],902,241,0.728275403,Chybny
32,8,3,relu,Dense,128,16,0.1,2,0.118081181,0.33627411,0.35498571,0.873167777,0.930555556,0.278008299,0.05,1,svae,0.775302729,waveform-2,0.860320961,34.57381335,0.731677767,0.738287895,0.745224449,0.760170997,0.805789041,0.809806593,0.813824144,0.823786417,0.511923968,0.728275403,0.530203828,0.287700642,0.525677805,0.566631722,"[860, 866]",902,241,0.728275403,Chybny
32,8,3,relu,Dense,128,16,0.1,3,0.119850187,0.33627411,0.35498571,0.873167777,0.930555556,0.278008299,0.05,1,svae,0.823359552,waveform-2,0.860320961,34.57381335,0.731677767,0.738287895,0.745224449,0.760170997,0.805789041,0.809806593,0.813824144,0.823786417,0.511923968,0.728275403,0.530203828,0.287700642,0.525677805,0.566631722,"[873, 775, 739]",902,241,0.728275403,Chybny
