hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,auc,auc2,ar,i,model,dataset
32,8,3,relu,Dense,1024,16,0.1,9,0.9047442550037065,0.8799110452186805,0.05,8,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.8843587842846552,0.8825055596738324,0.05,8,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.49295774647887325,0.5526315789473684,0.01,8,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.5730170496664195,0.8026315789473684,0.01,8,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.7368421052631579,0.8421052631578947,0.01,8,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5455893254262416,0.5114899925871016,0.005,8,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.5140845070422535,0.6336174944403263,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.8858413639733136,0.835063009636768,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.8598962194217941,0.81412157153447,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.8891771682727947,0.8272794662713121,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9670126019273537,0.9410674573758339,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.9267976278724983,0.9503335804299481,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9327279466271314,0.9640474425500372,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9299481097108971,0.944403261675315,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.9577464788732394,0.9759080800593032,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.9425500370644921,0.983691623424759,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8795404002965159,0.7865085248332099,0.01,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.9482950333580429,0.7842846553002224,0.01,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9705337286879171,0.8346923647146035,0.01,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.5378057820607857,0.5300222386953299,0.005,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5263157894736842,0.6512231282431432,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.5789473684210527,0.6401037805782062,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.763157894736842,0.7110822831727206,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.7763157894736843,0.7279466271312083,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.8465530022238695,0.7937361008154188,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.8250555967383247,0.8005930318754633,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.8309859154929577,0.8450704225352113,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.8337657524091919,0.806338028169014,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.905114899925871,0.8621200889547813,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.8545218680504076,0.8813936249073386,0.05,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6447368421052632,0.5921052631578947,0.01,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.763157894736842,0.6710526315789473,0.01,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.8421052631578947,0.8026315789473684,0.01,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6032246108228317,0.5257598220904374,0.005,9,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.7865085248332099,0.6434395848776872,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.868421052631579,0.8113417346182357,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9125277983691623,0.8558191252779836,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.9429206819866568,0.8769458858413639,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9729429206819867,0.9640474425500369,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.9848035581912528,0.9788732394366197,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9940696812453669,0.9881393624907338,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9959229058561898,0.9962935507783544,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.9962935507783542,1.0,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.9835063009636769,0.994810971089696,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.661045218680504,0.6771682727946629,0.01,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.9746108228317272,0.9440326167531505,0.01,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.988880652335063,0.9355077835433654,0.01,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8884358784284656,0.8106004447739066,0.005,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.75,0.6842105263157895,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.7763157894736843,0.7236842105263158,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.8421052631578947,0.7368421052631579,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.8552631578947368,0.75,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.868421052631579,0.8799110452186805,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.9210526315789473,0.9062268346923648,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.868421052631579,0.9058561897702002,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.9078947368421053,0.9041882876204597,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.9532987398072647,0.9321719792438844,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.9369903632320238,0.8932542624166049,0.05,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6052631578947368,0.6973684210526316,0.01,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.631578947368421,0.8026315789473684,0.01,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.7105263157894737,0.8026315789473684,0.01,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.7368421052631579,0.7583395107487026,0.005,10,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8708302446256487,0.8265381764269829,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.9703484062268348,0.8975166790214975,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9264269829503335,0.9310600444773907,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.9503335804299481,0.9494069681245367,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9636767976278725,0.9529280948851001,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.939214232765011,0.9712750185322462,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9684951816160118,0.9766493699036324,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9733135656041512,0.9551519644180874,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.9822090437361007,0.9577464788732393,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.9851742031134173,0.9671979243884359,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8891771682727947,0.8513713862120089,0.01,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.8902891030392884,0.9047442550037065,0.01,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9925871015567087,0.921423276501112,0.01,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8799110452186805,0.7772424017790956,0.005,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6578947368421053,0.618421052631579,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.6779095626389919,0.6716085989621943,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.7105263157894737,0.72646404744255,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.7663083765752411,0.6842105263157895,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.7240548554484803,0.7396219421793921,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.7898443291326909,0.8076352853965901,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.8013343217197925,0.873054114158636,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.9117865085248332,0.8504447739065975,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.8728687916975537,0.8869532987398073,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.8995552260934025,0.8928836174944403,0.05,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5526315789473684,0.5463306152705708,0.01,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.5982209043736102,0.5733876945885842,0.01,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.5945144551519643,0.5391030392883617,0.01,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5326167531504818,0.5394736842105263,0.005,11,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.7724240177909564,0.8891771682727947,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.8024462564862861,0.9062268346923648,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.8050407709414381,0.9095626389918458,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.801704966641957,0.9373610081541882,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9521868050407709,0.924759080800593,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.9722016308376575,0.9651593773165308,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9540400296515938,0.9599703484062267,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9647887323943662,0.9825796886582654,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.9810971089696071,0.9792438843587843,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.9785025945144552,0.985544848035582,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.6482579688658265,0.5100074128984432,0.01,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.7209043736100815,0.6148999258710157,0.01,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.929948109710897,0.8150481838398813,0.01,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8291326908821349,0.9473684210526316,0.005,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.7236842105263158,0.5789473684210527,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.8287620459599704,0.6447368421052632,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.9284655300222389,0.6447368421052632,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.9284655300222389,0.7236842105263158,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.9047442550037066,0.7763157894736843,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.9195700518902892,0.868421052631579,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.9381022979985174,0.8552631578947368,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.9568198665678281,0.881578947368421,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.9408821349147516,0.8721275018532246,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.9414381022979985,0.8908450704225352,0.05,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6973684210526316,0.5926612305411416,0.01,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.75,0.6919940696812454,0.01,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.8421052631578947,0.8554484803558192,0.01,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.566716085989622,0.5526315789473684,0.005,12,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8947368421052632,0.8157894736842105,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.8613787991104522,0.8289473684210527,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9633061527057079,0.9557079318013344,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.9731282431430691,0.9842475908080061,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9779466271312084,0.9677538917716826,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.9911045218680504,0.9812824314306895,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9859154929577465,0.9929577464788732,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9799851742031134,0.9881393624907339,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.983691623424759,0.9951816160118607,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.9877687175685692,0.9959229058561898,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.9607116382505558,0.9051148999258709,0.01,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.9988880652335063,0.9670126019273537,0.01,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9944403261675314,0.922164566345441,0.01,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.9258710155670868,0.7288732394366196,0.005,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5657894736842105,0.5921052631578947,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.5921052631578947,0.6578947368421053,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.618421052631579,0.7320237212750186,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.8157894736842105,0.7753891771682728,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.8131949592290585,0.8283914010378057,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.8421052631578947,0.8441438102297998,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.868421052631579,0.8400667160859896,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.8947368421052632,0.8539659006671608,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.8891771682727947,0.8656412157153447,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.8880652335063011,0.8724981467753893,0.05,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6226834692364714,0.6174944403261675,0.01,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.7761304670126019,0.7731653076352856,0.01,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.7922535211267605,0.7865085248332099,0.01,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.75,0.6447368421052632,0.005,13,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.7915122312824314,0.700889547813195,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.9520014825796885,0.8719421793921422,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9677538917716828,0.9271682727946626,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.9462564862861379,0.9532987398072647,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9729429206819866,0.9562638991845811,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.970533728687917,0.9381022979985175,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9709043736100815,0.9621942179392143,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9727575982209045,0.9642327650111193,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.9722016308376575,0.966641957005189,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.9714603409933285,0.9495922905856189,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8561897702001483,0.7896590066716086,0.01,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.922720533728688,0.9310600444773907,0.01,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9675685693106004,0.9481097108969607,0.01,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8446997776130467,0.740919199406968,0.005,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6052631578947368,0.5118606375092661,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.8157894736842105,0.6178650852483321,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.8421052631578947,0.7144180874722016,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.881578947368421,0.7257227575982209,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.8947368421052632,0.7570422535211268,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.9184581171237954,0.7442550037064491,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.9166048925129725,0.7509266123054114,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.9062268346923648,0.7907709414381022,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.9038176426982951,0.8013343217197925,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.9166048925129725,0.8769458858413639,0.05,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5526315789473684,0.5789473684210527,0.01,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.631578947368421,0.7105263157894737,0.01,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.6004447739065976,0.6660489251297258,0.01,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5263157894736842,0.519644180874722,0.005,14,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8180133432171979,0.8211638250555968,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.9925871015567086,0.8295033358042994,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9403261675315048,0.8917716827279467,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.9851742031134174,0.9501482579688658,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9757227575982209,0.9154929577464789,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.9607116382505558,0.9390289103039289,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9818383988139363,0.9138250555967382,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,8,0.9818383988139363,0.924759080800593,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,9,0.9933283914010379,0.9393995552260934,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,10,0.974425500370645,0.9840622683469237,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8858413639733137,0.757227575982209,0.01,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.8595255744996293,0.848776871756857,0.01,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9247590808005931,0.9269829503335805,0.01,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.8150481838398814,0.6942179392142327,0.005,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.6578947368421053,0.7763157894736843,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.7411045218680504,0.9210526315789473,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.7850259451445516,0.9114158636026687,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,4,0.812824314306894,0.9078947368421053,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,5,0.7976278724981468,0.9342105263157895,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,6,0.8178280207561157,0.9199406968124537,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,7,0.821349147516679,0.9473684210526316,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,8,0.8532246108228317,0.9191994069681245,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,9,0.8298739807264641,0.9466271312083024,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,10,0.8737954040029652,0.9662713120830244,0.05,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.519644180874722,0.5063009636767977,0.01,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,2,0.5396590066716086,0.5789473684210527,0.01,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,3,0.6886582653817643,0.6447368421052632,0.01,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,1024,16,0.1,1,0.5841363973313565,0.5921052631578947,0.005,15,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,1,0.6716085989621942,0.8087472201630838,0.05,16,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,2,0.8243143068939955,0.8999258710155671,0.05,16,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,3,0.9051148999258709,0.9245737583395107,0.05,16,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,4,0.9117865085248332,0.9707190511489993,0.05,16,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,5,0.9647887323943662,0.9747961452928094,0.05,16,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,6,0.9688658265381764,0.986286137879911,0.05,16,svae,breast-cancer-wisconsin
32,8,3,relu,Dense,128,16,0.1,7,0.9666419570051891,0.9851742031134174,0.05,16,svae,breast-cancer-wisconsin
