hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,ar,i,model,dataset
32,3,3,relu,Dense,0.1,lklh,2,0.8425664217071791,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8561334087054834,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8427548520821557,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8676276615790466,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8990013190126249,0.05,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8920293951384963,0.05,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.9002261164499719,0.05,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8887318635764085,0.05,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8979649519502544,0.05,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8270209157716223,0.01,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8213680045223288,0.01,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8354060674580742,0.01,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.841624269832297,0.01,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.819672131147541,0.01,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8662144337667232,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8670623704541172,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8740342943282458,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8734690032033164,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8738458639532692,0.005,2,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7350668927831167,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.698888260787639,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.7931034482758621,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8682871678914642,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8583003580177124,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7826455624646693,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8444507254569437,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8511400037686074,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8686640286414169,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8716789146410402,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.9247220651969097,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.9228377614471454,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.9337667231957791,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.9190691539476165,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.9209534576973809,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.772752967778406,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.775767853778029,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.7812323346523459,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7847182965894103,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.7873563218390804,0.05,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.899943470887507,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8951384963256077,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8968343697003958,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.9084228377614472,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.9037120783870359,0.01,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.9145468249481816,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.9043715846994536,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.9061616732617299,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.9107782174486527,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.9136046730732995,0.005,3,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.6008102506123987,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.6271905031091012,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.6882419446014698,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.7258338044092708,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.7733182589033352,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.837855662332768,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8490672696438665,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8346523459581684,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8567929150179009,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8461465988317316,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7963067646504616,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8016770303372904,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8127002072734124,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8265498398341814,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8292820802713396,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8242886753344639,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8186357640851705,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8118522705860185,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8076125871490485,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8059167137742604,0.05,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8261729790842285,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8238175993970228,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8339928396457509,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8298473713962691,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8241944601469756,0.01,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7226304880346711,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.7336536649707932,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.7420388166572452,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7324288675334464,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.7600339174674957,0.005,4,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.858111927642736,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.864424345204447,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8504804974561899,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8618805351422649,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8624458262671943,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7941398153382325,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8021481062747315,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.7976257772752967,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8177878273977766,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8491614848313548,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7967778405879028,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8485019785189373,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8210853589598643,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8315432447710571,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8192952703975882,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.6808931599773884,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.6823063877897118,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.6916336913510458,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.6823063877897118,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.6856039193517995,0.05,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8713962690785755,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8626342566421709,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8634821933295648,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8640474844544941,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8810062182023742,0.01,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7983794987752026,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.7967778405879029,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.7972489165253439,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7817034105897871,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.7921612964009798,0.005,5,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8389862445826268,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8929715470133784,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.899095534200113,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8945732052006783,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.9089881288863765,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8900508762012437,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.9064443188241946,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.9001319012624834,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8978707367627661,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.9051253061993593,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8286225739589221,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8728094968908988,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8846806105144149,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8878839268890146,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8831731675146033,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.9208592425098926,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.917655926135293,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.9201055210099868,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.910495571886188,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.9196344450725458,0.05,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8542491049557188,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8516110797060485,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8575466365178066,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8644243452044469,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8807235726399096,0.01,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.11249293386093838,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.10919540229885058,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.11070284529866217,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.1186169210476729,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.10401356698699829,0.005,6,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8224043715846995,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8449218013943847,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8539664593932542,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8438854343320145,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8455813077068024,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7685132843414358,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.7655926135293009,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.7254569436593179,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.7696438665912945,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8314490295835689,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7560768795929904,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8036555492745431,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8017712455247786,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8072357263990956,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8045977011494254,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7975315620878086,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8139250047107593,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8206142830224232,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8164688147729413,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8194837007725645,0.05,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.9123798756359526,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.9088939136988883,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.9236856981345393,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.9162426983229697,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.9234030525720747,0.01,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8064820048991898,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8303184473337102,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8234407386470699,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8454870925193142,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8306010928961749,0.005,7,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7276238929715471,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.7471264367816093,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8250423968343698,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.7948935368381383,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8068588656491427,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8315432447710571,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.842943282457132,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8334275485208216,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8425664217071792,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.824759751271905,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8564160542679481,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8583003580177125,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8476540418315432,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8506689278311664,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8471829658941021,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.6804220840399472,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.6983229696627097,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.690408893913699,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7043527416619559,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.6949312229131336,0.05,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7247032221594121,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.7068965517241379,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.7488223101563972,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7297908422837761,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.7621066515922367,0.01,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.799792726587526,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8067646504616544,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8016770303372903,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7926323723384211,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8008290936498963,0.005,8,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7822687017147163,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.765592613529301,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.7671942717166007,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.7721876766534767,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.7768984360278878,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7671942717166007,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.7802901827774638,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.7707744488411532,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.7765215752779348,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.7861315244017335,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8291878650838516,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8578292820802713,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.84039947239495,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.832391181458451,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8405879027699266,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8037497644620313,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.799415865837573,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.7958356887130206,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7912191445260975,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8030902581496138,0.05,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7553231580930846,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.7574901074053138,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.7536272847182965,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7690785754663652,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.7721876766534765,0.01,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8023365366497078,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.7830224232146222,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.80912003014886,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8255134727718109,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8317316751460335,0.005,9,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.24166195590729225,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.422272470322216,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.5798944789900132,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.711136235161108,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.7522140569059732,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7849067269643867,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.7984737139626907,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.7932918786508385,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8231580930846052,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8196721311475409,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.8410589787073677,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,2,0.8334275485208216,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,3,0.8422837761447145,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,4,0.8421895609572262,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,5,0.8367250800829094,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.8190126248351235,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8096853212737893,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8083663086489542,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8114754098360656,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.808272093461466,0.05,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7909364989636328,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.8035613340870548,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8184473337101941,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.8043150555869605,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.8146787262106652,0.01,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,1,0.7968720557753909,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,2,0.7959299039005089,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,3,0.8042208403994725,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,4,0.7914075749010739,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,wass,5,0.7992274354625967,0.005,10,svae,cardiotocography
32,3,3,relu,Dense,0.1,lklh,1,0.7972560975609756,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,2,0.7835365853658537,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,3,0.7957317073170731,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,4,0.8582317073170731,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,5,0.9359756097560976,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,6,0.9222560975609756,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,7,0.9222560975609757,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,8,0.9542682926829268,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,9,0.9405487804878049,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,1,0.823170731707317,0.01,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,2,0.8475609756097562,0.01,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,1,0.6097560975609757,0.005,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,1,0.6173780487804879,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,2,0.614329268292683,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,3,0.5823170731707317,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,4,0.5777439024390243,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,5,0.5579268292682926,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,6,0.5792682926829268,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,7,0.6524390243902439,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,8,0.6554878048780487,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,9,0.711890243902439,0.05,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,1,0.7378048780487805,0.01,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,2,0.6753048780487805,0.01,1,svae,ecoli
32,3,3,relu,Dense,0.1,wass,1,0.5762195121951219,0.005,1,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,1,0.5746951219512195,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,2,0.5792682926829268,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,3,0.7103658536585366,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,4,0.698170731707317,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,5,0.7454268292682927,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,6,0.7728658536585367,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,7,0.8109756097560976,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,8,0.8033536585365854,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,9,0.8064024390243902,0.05,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,1,0.36585365853658536,0.01,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,2,0.5045731707317074,0.01,2,svae,ecoli
32,3,3,relu,Dense,0.1,lklh,1,0.4085365853658537,0.005,2,svae,ecoli
