hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,1024,16,0.1,2,0.23255813953488372,0.6710526315789473,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,3,0.22727272727272727,0.6719792438843588,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,4,0.14634146341463414,0.7727946627131209,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,5,0.2727272727272727,0.7753891771682728,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,6,0.22727272727272727,0.8280207561156412,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,7,0.22727272727272727,0.8139362490733878,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,8,0.375,0.8009636767976278,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,9,0.19047619047619047,0.8543365455893255,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,10,0.3404255319148936,0.8432171979243884,0.10612902315974998,0.3062786560691683,0.9486656782802074,0.8333333333333334,0.2631578947368421,0.05,1,svae,breast-cancer-wisconsin,0.7703995651601895,447.9894694700598,0.8939955522609341,0.8977020014825797,0.9043736100815418,0.9043736100815418,0.9080800593031875,0.9125277983691623,0.9158636026686434,0.9169755374351372
32,8,3,relu,Dense,1024,16,0.1,1,0.5098039215686274,0.8026315789473684,0.09580337009535737,0.36072668580630984,0.9173461823573017,1.0,0.631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7906284871867629,753.608563082805,0.9158636026686434,0.9177168272794662,0.9180874722016309,0.9180874722016309,0.9162342475908081,0.9158636026686434,0.9177168272794662,0.9180874722016309
32,8,3,relu,Dense,1024,16,0.1,2,0.4489795918367347,0.8222757598220906,0.09580337009535737,0.36072668580630984,0.9173461823573017,1.0,0.631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7906284871867629,753.608563082805,0.9158636026686434,0.9177168272794662,0.9180874722016309,0.9180874722016309,0.9162342475908081,0.9158636026686434,0.9177168272794662,0.9180874722016309
32,8,3,relu,Dense,1024,16,0.1,3,0.5660377358490566,0.8504447739065975,0.09580337009535737,0.36072668580630984,0.9173461823573017,1.0,0.631578947368421,0.01,1,svae,breast-cancer-wisconsin,0.7906284871867629,753.608563082805,0.9158636026686434,0.9177168272794662,0.9180874722016309,0.9180874722016309,0.9162342475908081,0.9158636026686434,0.9177168272794662,0.9180874722016309
32,8,3,relu,Dense,1024,16,0.1,1,0.19047619047619047,0.6842105263157895,0.10045902756188273,0.5616476286993284,0.7160859896219423,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.8000485632644759,NaN,0.9210526315789473,0.9199406968124537,0.9191994069681246,0.9184581171237954,0.9191994069681245,0.9210526315789473,0.9199406968124537,0.9184581171237954
32,8,3,relu,Dense,128,16,0.1,1,0.2727272727272727,0.7479614529280949,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,2,0.2727272727272727,0.7981838398813936,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,3,0.375,0.9308747220163084,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,4,0.5283018867924528,0.9347664936990363,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,5,0.43137254901960786,0.9584877687175686,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,6,0.5517241379310345,0.9911045218680503,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,7,0.5483870967741935,0.9718309859154929,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,8,0.6440677966101694,0.9729429206819866,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,9,0.7272727272727273,0.986286137879911,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,10,0.782608695652174,0.9810971089696071,0.1043542261097224,0.2952780200209073,0.9540400296515937,0.9166666666666666,0.2894736842105263,0.05,1,svae,breast-cancer-wisconsin,0.7588511143354232,133.75480533635792,0.8932542624166049,0.9021497405485546,0.9058561897702002,0.9062268346923648,0.9210526315789473,0.9243884358784284,0.9236471460340994,0.9206819866567828
32,8,3,relu,Dense,128,16,0.1,1,0.14634146341463414,0.8613787991104522,0.10340706270270694,0.3961675001280492,0.7171979243884359,1.0,0.21052631578947367,0.01,1,svae,breast-cancer-wisconsin,0.7968943330103218,134.87080737292763,0.9299481097108969,0.9266123054114159,0.9243884358784284,0.9225352112676057,0.9295774647887324,0.9299481097108969,0.9266123054114159,0.9225352112676057
32,8,3,relu,Dense,128,16,0.1,2,0.34782608695652173,0.9217939214232767,0.10340706270270694,0.3961675001280492,0.7171979243884359,1.0,0.21052631578947367,0.01,1,svae,breast-cancer-wisconsin,0.7968943330103218,134.87080737292763,0.9299481097108969,0.9266123054114159,0.9243884358784284,0.9225352112676057,0.9295774647887324,0.9299481097108969,0.9266123054114159,0.9225352112676057
32,8,3,relu,Dense,128,16,0.1,3,0.14285714285714285,0.9110452186805041,0.10340706270270694,0.3961675001280492,0.7171979243884359,1.0,0.21052631578947367,0.01,1,svae,breast-cancer-wisconsin,0.7968943330103218,134.87080737292763,0.9299481097108969,0.9266123054114159,0.9243884358784284,0.9225352112676057,0.9295774647887324,0.9299481097108969,0.9266123054114159,0.9225352112676057
32,8,3,relu,Dense,128,16,0.1,1,0.3111111111111111,0.8513713862120088,0.10033842058478286,0.4763125978268955,0.5921052631578947,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.792440780204141,NaN,0.9306893995552261,0.9269829503335805,0.924759080800593,0.9236471460340994,0.9303187546330616,0.9306893995552261,0.9269829503335805,0.9236471460340994
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.5730170496664195,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.631578947368421,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,3,0.05128205128205128,0.75,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,4,0.1,0.7763157894736843,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,5,0.23255813953488372,0.7998517420311342,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,6,0.14634146341463414,0.7813194959229058,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,7,0.23255813953488372,0.8078206078576724,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,8,0.2727272727272727,0.8621200889547813,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,9,0.34782608695652173,0.831727205337287,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,10,0.4166666666666667,0.8832468495181616,0.11404940805942412,0.26145321466545474,0.9342105263157895,1.0,0.23684210526315788,0.05,1,svae,breast-cancer-wisconsin,0.7667721800321126,704.5336873658472,0.9114158636026686,0.9132690882134915,0.9151223128243143,0.9143810229799852,0.9292068198665678,0.9299481097108969,0.9262416604892513,0.9221645663454411
32,8,3,relu,Dense,1024,16,0.1,1,0.23255813953488372,0.7972572275759822,0.11487596816295925,0.34142351789729325,0.7731653076352856,1.0,0.39473684210526316,0.01,1,svae,breast-cancer-wisconsin,0.8060112926631662,60.972917936897296,0.9225352112676055,0.9229058561897702,0.9221645663454411,0.9206819866567829,0.9214232765011119,0.9225352112676055,0.9229058561897702,0.9206819866567829
32,8,3,relu,Dense,1024,16,0.1,2,0.19047619047619047,0.8157894736842105,0.11487596816295925,0.34142351789729325,0.7731653076352856,1.0,0.39473684210526316,0.01,1,svae,breast-cancer-wisconsin,0.8060112926631662,60.972917936897296,0.9225352112676055,0.9229058561897702,0.9221645663454411,0.9206819866567829,0.9214232765011119,0.9225352112676055,0.9229058561897702,0.9206819866567829
32,8,3,relu,Dense,1024,16,0.1,3,0.3829787234042553,0.8891771682727947,0.11487596816295925,0.34142351789729325,0.7731653076352856,1.0,0.39473684210526316,0.01,1,svae,breast-cancer-wisconsin,0.8060112926631662,60.972917936897296,0.9225352112676055,0.9229058561897702,0.9221645663454411,0.9206819866567829,0.9214232765011119,0.9225352112676055,0.9229058561897702,0.9206819866567829
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.6973684210526316,0.10521055133522103,0.39125707068988047,0.7316530763528539,NaN,0.0,0.005,1,svae,breast-cancer-wisconsin,0.8003277776993857,NaN,0.9318013343217197,0.9284655300222386,0.9258710155670867,0.9240177909562639,0.9321719792438843,0.9318013343217197,0.9284655300222386,0.9240177909562639
32,8,3,relu,Dense,128,16,0.1,1,0.1,0.7883617494440327,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,2,0.3404255319148936,0.8962194217939214,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,3,0.3111111111111111,0.838398813936249,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,4,0.49056603773584906,0.903817642698295,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,5,0.44,0.9610822831727206,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,6,0.5185185185185185,0.9488510007412898,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,7,0.5283018867924528,0.9785025945144552,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
32,8,3,relu,Dense,128,16,0.1,8,0.5818181818181818,0.9646034099332841,0.1046005791548839,0.3129080306787096,0.9271682727946627,0.8888888888888888,0.21052631578947367,0.05,1,svae,breast-cancer-wisconsin,0.7719111821572255,479.0812973572744,0.8836174944403263,0.8925129725722758,0.8984432913269088,0.899184581171238,0.9028910303928837,0.9062268346923648,0.9095626389918459,0.9091919940696813
