hidden,latent,layers,nonlinearity,layertype,β,anomaliesSeen,auc,aucpxv,ar,i,α,model,dataset
32,8,3,relu,Dense,1.0,3,0.9665287725751879,0.589858192980584,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9686882066025951,0.589858192980584,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9706530404705558,0.589858192980584,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9260770491082918,0.609224047557768,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9365477931714176,0.609224047557768,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9440493154468584,0.609224047557768,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9495797264298405,0.609224047557768,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.954921814677874,0.609224047557768,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.8403399853108267,0.6110319458132717,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.859982046565935,0.6110319458132717,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.8685381761570863,0.6110319458132717,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.8754119559826994,0.6110319458132717,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.8834533367649919,0.6110319458132717,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.934877998254876,0.6014714283023961,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9391529243382025,0.6014714283023961,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.943063759800629,0.6014714283023961,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9474893440719142,0.6014714283023961,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9511741922524026,0.6014714283023961,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.7845336815211456,0.5670774194763373,0.05,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.7996936616844841,0.5670774194763373,0.05,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.8530831570423286,0.5670774194763373,0.05,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.8706160036660159,0.5670774194763373,0.05,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.8735789480292026,0.5670774194763373,0.05,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.7752933126596819,0.5925700403638395,0.05,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.825475044098907,0.5925700403638395,0.05,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.8574836316156206,0.5925700403638395,0.05,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.8682682469036604,0.5925700403638395,0.05,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.8757509369056062,0.5925700403638395,0.05,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.9248466739066294,0.5832229552859053,0.05,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.9210299998116773,0.5832229552859053,0.05,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9269370562645558,0.5832229552859053,0.05,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.925807119854866,0.5832229552859053,0.05,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9298435038072579,0.5832229552859053,0.05,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.9507222176885268,0.6187845650686437,0.01,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.9645890484052203,0.6187845650686437,0.01,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9750597924683461,0.6187845650686437,0.01,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9799875706994934,0.6187845650686437,0.01,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9825801470172818,0.6187845650686437,0.01,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.8152993389872004,0.6203413663442163,0.01,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8512940910603197,0.6203413663442163,0.01,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.8897998129327499,0.6203413663442163,0.01,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9112309401698672,0.6203413663442163,0.01,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9233338146025448,0.6203413663442163,0.01,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.9083558797496564,0.6700899554930603,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8843761181662388,0.6700899554930603,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9191530498866926,0.6700899554930603,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9331705387913447,0.6700899554930603,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9431202566211134,0.6700899554930603,0.01,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.7024689110551723,0.616455640579783,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8441001625852945,0.616455640579783,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.8875964369338547,0.616455640579783,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9021098423738708,0.616455640579783,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9108480172754723,0.616455640579783,0.005,1,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.7314455025392181,0.6298391096101091,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.783730171185366,0.6298391096101091,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.8115328842882342,0.6298391096101091,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.8166175981318384,0.6298391096101091,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.821959686379872,0.6298391096101091,0.005,1,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.8613128605595697,0.6542708457574027,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.7591101123031243,0.6542708457574027,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.7591540542746121,0.6542708457574027,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.7840879843817679,0.6542708457574027,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.8098630893716926,0.6542708457574027,0.005,1,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8720472564516231,0.5529846014777058,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8727001085994439,0.5529846014777058,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.874338516393494,0.5529846014777058,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.876039698432527,0.5529846014777058,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.8774897834916291,0.5529846014777058,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8514259169747836,0.5161926164933052,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8531522087118097,0.5161926164933052,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.855361862135203,0.5161926164933052,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.8580862643674553,0.5161926164933052,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.8608922731181852,0.5161926164933052,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8866799329571063,0.5407310688570692,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8889586380499809,0.5407310688570692,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.889573825650812,0.5407310688570692,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.8911431817753812,0.5407310688570692,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.892160124544102,0.5407310688570692,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.9199502827979736,0.5387097381686242,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.9194731985361048,0.5387097381686242,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.9178787327135424,0.5387097381686242,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.917941506958525,0.5387097381686242,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.9174644226966561,0.5387097381686242,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8921099051481158,0.5543907445653198,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8930577962473555,0.5543907445653198,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.8927690347204349,0.5543907445653198,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.8929573574553832,0.5543907445653198,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.893409332019259,0.5543907445653198,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8780359194229792,0.5813271730874257,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8797747660090018,0.5813271730874257,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.8827628200701815,0.5813271730874257,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.8858952548948218,0.5813271730874257,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.887150739794477,0.5813271730874257,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.9019591841859121,0.583103684220438,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.90349715318799,0.583103684220438,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.9036101468289589,0.583103684220438,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.9049095737001023,0.583103684220438,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.9054431547824557,0.583103684220438,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8845079440807025,0.5905549870998926,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8877722048198066,0.5905549870998926,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.8897182064142725,0.5905549870998926,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.8920722406011262,0.5905549870998926,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.8949284687478422,0.5905549870998926,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.9209860578401893,0.5939447963289621,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.9245641898042073,0.5939447963289621,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.9259138360713366,0.5939447963289621,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.9270626047545213,0.5939447963289621,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.9279477216087784,0.5939447963289621,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.8978474711395409,0.5579877088028323,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.8983998844953892,0.5579877088028323,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.8990464592187117,0.5579877088028323,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.9004400474573292,0.5579877088028323,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.901701809781483,0.5579877088028323,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.9365289608979228,0.5241335584836254,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.9332960872813102,0.5241335584836254,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.9298937232032441,0.5241335584836254,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.9265541333701609,0.5241335584836254,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.9238736731093967,0.5241335584836254,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.8864978876466564,0.5427335672720196,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.8877659273953082,0.5427335672720196,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.8895863804998084,0.5427335672720196,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.8914319433023019,0.5427335672720196,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.8938550291586368,0.5427335672720196,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.8908858073709519,0.570266351121462,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.8945329910044506,0.570266351121462,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.8993854401416187,0.570266351121462,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.9029886818036297,0.570266351121462,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.9062215554202422,0.570266351121462,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.863748501264901,0.5535181825600592,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.8656254511898858,0.5535181825600592,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.8697811062077451,0.5535181825600592,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.8731520831633198,0.5535181825600592,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.877420731822148,0.5535181825600592,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.937031154857785,0.5699210927740567,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.9367988901513488,0.5699210927740567,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.9371629807722487,0.5699210927740567,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.9386883949253301,0.5699210927740567,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.938644452953842,0.5699210927740567,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.907420543499413,0.5763366206112956,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.9060395101097922,0.5763366206112956,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.9055561484234248,0.5763366206112956,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.9049284059735971,0.5763366206112956,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.9047777477856386,0.5763366206112956,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.8524616920169992,0.5395823001738846,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.854539519525929,0.5395823001738846,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.8559958820095293,0.5395823001738846,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.8569374956842707,0.5395823001738846,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.8582118128574208,0.5395823001738846,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,0.1,1,0.903453211216502,0.5576926698514134,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,2,0.9026120363337331,0.5576926698514134,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,3,0.9025869266357399,0.5576926698514134,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,4,0.9019905713084035,0.5576926698514134,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.1,5,0.9008418026252191,0.5576926698514134,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9398873830045009,0.5690987501647824,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9449030451786241,0.5690987501647824,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9488327129145454,0.5690987501647824,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9519902574371787,0.5690987501647824,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9550536405923378,0.5690987501647824,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9369934903107953,0.5462363701420582,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9307411755105115,0.5462363701420582,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9301573750321718,0.5462363701420582,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9332709775833171,0.5462363701420582,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9365477931714176,0.5462363701420582,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.8513882524277938,0.5558157199264286,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.864947489344072,0.5558157199264286,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.8725871149584747,0.5558157199264286,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.8776529965285842,0.5558157199264286,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.8831394655400782,0.5558157199264286,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.868757886014526,0.5907495872593392,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.8771194154462307,0.5907495872593392,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.8813817866805608,0.5907495872593392,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.8868494234185599,0.5907495872593392,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.8916453757352433,0.5907495872593392,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9656185460229377,0.5920804012529739,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.94907125504548,0.5920804012529739,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9354304116107244,0.5920804012529739,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9304084720121029,0.5920804012529739,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9313751953848375,0.5920804012529739,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9025053201172624,0.584804866259471,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9033464950000314,0.584804866259471,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9073012724339458,0.584804866259471,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.914175052259559,0.584804866259471,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9204336444843411,0.584804866259471,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9051104512840471,0.5625953383845677,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9149157883503556,0.5625953383845677,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9220657748538931,0.5625953383845677,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9272948694609575,0.5625953383845677,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9320029378346651,0.5625953383845677,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9307348980860133,0.6174349188015141,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9324235252760497,0.6174349188015141,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9335785713837327,0.6174349188015141,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9345201850584741,0.6174349188015141,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9373010841112109,0.6174349188015141,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,1.0,1,0.9317643957037307,0.5487975593373551,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,2,0.9334844100162586,0.5487975593373551,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,3,0.9343444171725225,0.5487975593373551,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,4,0.9363908575589608,0.5487975593373551,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,1.0,5,0.9376651747321109,0.5487975593373551,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.6941262138969623,0.5667823805249183,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8337612444366326,0.5667823805249183,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9097180808657823,0.5667823805249183,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9373575809316952,0.5667823805249183,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9452357486770329,0.5667823805249183,0.05,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.8775211706141205,0.5632356356833919,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.931795782826222,0.5632356356833919,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9456437812694208,0.5632356356833919,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9523543480580787,0.5632356356833919,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9554051763642413,0.5632356356833919,0.05,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.8595865688225436,0.5316853001550523,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.9047840252101368,0.5316853001550523,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9329382740849086,0.5316853001550523,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9378283877690661,0.5316853001550523,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9378848845895505,0.5316853001550523,0.05,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.5222063891626543,0.7839059390713178,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.48500009416136747,0.7839059390713178,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.4487040257123307,0.7839059390713178,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.39754929347587264,0.7839059390713178,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.4086979993848123,0.7839059390713178,0.01,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.795588226062611,0.6235616851118323,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.880163966327895,0.6235616851118323,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9271442112729991,0.6235616851118323,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9520530316821615,0.6235616851118323,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9619211429934527,0.6235616851118323,0.01,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.9173200419331956,0.5816473217368378,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.9409608225937063,0.5816473217368378,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9540053107011256,0.5816473217368378,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9590900245447298,0.5816473217368378,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9665915468201707,0.5816473217368378,0.01,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.8255754828908795,0.6513330110922091,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8997244210645257,0.6513330110922091,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.9293350324228974,0.6513330110922091,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9465602852461691,0.6513330110922091,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9599186445785024,0.6513330110922091,0.005,2,0.25,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.7961531942674559,0.6510003075938005,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8809925863616676,0.6510003075938005,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.8979604647805097,0.6510003075938005,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.903836134110897,0.6510003075938005,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.912222773240595,0.6510003075938005,0.005,2,0.5,svae,waveform-1
32,8,3,relu,Dense,10.0,1,0.7800264907313826,0.6467944331799549,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,2,0.8748658200513494,0.6467944331799549,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,3,0.898826749361272,0.6467944331799549,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,4,0.9131392772173432,0.6467944331799549,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,10.0,5,0.9253049258950038,0.6467944331799549,0.005,2,0.75,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.8439495043973358,0.5523254719053867,0.05,3,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8452426538439809,0.5523254719053867,0.05,3,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,3,0.8469061713360243,0.5523254719053867,0.05,3,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,4,0.8497372897847472,0.5523254719053867,0.05,3,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,5,0.8520976013960992,0.5523254719053867,0.05,3,0.25,svae,waveform-1
32,8,3,relu,Dense,0.01,1,0.877941758055505,0.5919799624610016,0.05,3,0.5,svae,waveform-1
32,8,3,relu,Dense,0.01,2,0.8796429400945379,0.5919799624610016,0.05,3,0.5,svae,waveform-1
