bes,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,bestof10auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,bestof10knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,Betterauc,BetteraucBestof10
64,8,3,relu,Dense,1024,32,0.1,1,0.032653061,0.647365679,,0.271767104,0.286363486,0.831881156,0.96969697,0.265560166,0.05,1,svae,waveform-2,0.844824799,0.715067702,,0.726875538,0.733724208,0.748739807,0.777170263,0.78463412,0.792126226,0.805927144,Worse,
64,8,3,relu,Dense,1024,32,0.1,1,0.008264463,0.62262321,,0.271238122,0.284805547,0.872637334,0.948051948,0.302904564,0.05,1,svae,waveform-2,0.840454352,0.747572206,,0.758256383,0.76469702,0.784866385,0.815600655,0.825638257,0.832731747,0.849354367,Worse,
64,8,3,relu,Dense,1024,32,0.1,1,0.032653061,0.752650642,,0.268729684,0.280021368,0.880201631,0.987341772,0.323651452,0.05,1,svae,waveform-2,0.843618696,0.690215378,,0.702908331,0.713579952,0.737892417,0.788092981,0.793064701,0.799191468,0.814194512,Better,
64,8,3,relu,Dense,1024,32,0.1,1,0,0.543499413,,0.27042263,0.279400448,0.840161079,0.875,0.261410788,0.05,1,svae,waveform-2,0.84938049,0.727647661,,0.738532715,0.748156007,0.77415396,0.815035687,0.824200727,0.830427932,0.84764063,Worse,
64,8,3,relu,Dense,1024,32,0.1,1,0.024590164,0.591804195,,0.271007668,0.283730931,0.854840836,1,0.257261411,0.05,1,svae,waveform-2,0.845900672,0.71709531,,0.722198856,0.727126634,0.747183006,0.797716273,0.804709324,0.809461334,0.82512037,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.055776892,0.782170231,0.782170231,0.275554638,0.29464799,0.866190419,0.91025641,0.294605809,0.05,1,svae,waveform-2,0.849534995,0.704207758,0.747572206,0.715532231,0.724465006,0.749580982,0.790139422,0.798632777,0.807038248,0.828023678,Better,Better
64,8,3,relu,Dense,1024,32,0.1,2,0.016393443,0.702876944,,0.270950488,0.28891797,0.864727779,0.96,0.298755187,0.05,1,svae,waveform-2,0.841573362,0.726009253,,0.74122573,0.74975675,0.771445251,0.810528496,0.819963465,0.825958406,0.839624359,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.040322581,0.708677284,,0.2716499,0.283651686,0.860286502,0.939393939,0.257261411,0.05,1,svae,waveform-2,0.850544786,0.688482809,,0.702286866,0.71395032,0.743391441,0.776523688,0.788896492,0.798877596,0.819210174,Better,
64,8,3,relu,Dense,1024,32,0.1,2,0.008264463,0.561879712,,0.277301873,0.284714952,0.858886636,0.985507246,0.282157676,0.05,1,svae,waveform-2,0.844929361,0.731345064,,0.745092623,0.755073728,0.778425747,0.83394329,0.838908733,0.843177381,0.856052379,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.071713147,0.668614761,,0.276640403,0.283862056,0.864464128,0.971428571,0.282157676,0.05,1,svae,waveform-2,0.841540592,0.723372735,,0.735877364,0.744012906,0.760918011,0.796956705,0.803196465,0.81005769,0.822022461,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.04048583,0.698332088,,0.271767104,0.286363486,0.831881156,0.96969697,0.265560166,0.05,1,svae,waveform-2,0.844824799,0.715067702,,0.726875538,0.733724208,0.748739807,0.777170263,0.78463412,0.792126226,0.805927144,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.056451613,0.738121543,,0.271238122,0.284805547,0.872637334,0.948051948,0.302904564,0.05,1,svae,waveform-2,0.840454352,0.747572206,,0.758256383,0.76469702,0.784866385,0.815600655,0.825638257,0.832731747,0.849354367,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.040650407,0.752421517,,0.268729684,0.280021368,0.880201631,0.987341772,0.323651452,0.05,1,svae,waveform-2,0.843618696,0.690215378,,0.702908331,0.713579952,0.737892417,0.788092981,0.793064701,0.799191468,0.814194512,Better,
64,8,3,relu,Dense,1024,32,0.1,2,0.032520325,0.629801445,,0.27042263,0.279400448,0.840161079,0.875,0.261410788,0.05,1,svae,waveform-2,0.84938049,0.727647661,,0.738532715,0.748156007,0.77415396,0.815035687,0.824200727,0.830427932,0.84764063,Worse,
64,8,3,relu,Dense,1024,32,0.1,2,0.032653061,0.620262899,,0.271007668,0.283730931,0.854840836,1,0.257261411,0.05,1,svae,waveform-2,0.845900672,0.71709531,,0.722198856,0.727126634,0.747183006,0.797716273,0.804709324,0.809461334,0.82512037,Worse,
64,8,3,relu,Dense,1024,32,0.1,3,0.048582996,0.8151016,0.8151016,0.275554638,0.29464799,0.866190419,0.91025641,0.294605809,0.05,1,svae,waveform-2,0.849534995,0.704207758,0.747572206,0.715532231,0.724465006,0.749580982,0.790139422,0.798632777,0.807038248,0.828023678,Better,Better
64,8,3,relu,Dense,1024,32,0.1,3,0.048387097,0.748287832,,0.270950488,0.28891797,0.864727779,0.96,0.298755187,0.05,1,svae,waveform-2,0.841573362,0.726009253,,0.74122573,0.74975675,0.771445251,0.810528496,0.819963465,0.825958406,0.839624359,Better,
64,8,3,relu,Dense,1024,32,0.1,3,0.063492063,0.749398937,,0.2716499,0.283651686,0.860286502,0.939393939,0.257261411,0.05,1,svae,waveform-2,0.850544786,0.688482809,,0.702286866,0.71395032,0.743391441,0.776523688,0.788896492,0.798877596,0.819210174,Better,
64,8,3,relu,Dense,1024,32,0.1,3,0,0.622899417,,0.277301873,0.284714952,0.858886636,0.985507246,0.282157676,0.05,1,svae,waveform-2,0.844929361,0.731345064,,0.745092623,0.755073728,0.778425747,0.83394329,0.838908733,0.843177381,0.856052379,Worse,
64,8,3,relu,Dense,1024,32,0.1,3,0.094117647,0.722782657,,0.276640403,0.283862056,0.864464128,0.971428571,0.282157676,0.05,1,svae,waveform-2,0.841540592,0.723372735,,0.735877364,0.744012906,0.760918011,0.796956705,0.803196465,0.81005769,0.822022461,Worse,
64,8,3,relu,Dense,1024,32,0.1,3,0.0562249,0.739185567,,0.271767104,0.286363486,0.831881156,0.96969697,0.265560166,0.05,1,svae,waveform-2,0.844824799,0.715067702,,0.726875538,0.733724208,0.748739807,0.777170263,0.78463412,0.792126226,0.805927144,Better,
64,8,3,relu,Dense,1024,32,0.1,3,0.040650407,0.777936108,,0.271238122,0.284805547,0.872637334,0.948051948,0.302904564,0.05,1,svae,waveform-2,0.840454352,0.747572206,,0.758256383,0.76469702,0.784866385,0.815600655,0.825638257,0.832731747,0.849354367,Better,
64,8,3,relu,Dense,1024,32,0.1,3,0.064257028,0.771520581,,0.268729684,0.280021368,0.880201631,0.987341772,0.323651452,0.05,1,svae,waveform-2,0.843618696,0.690215378,,0.702908331,0.713579952,0.737892417,0.788092981,0.793064701,0.799191468,0.814194512,Better,
64,8,3,relu,Dense,1024,32,0.1,3,0.072,0.714050759,,0.27042263,0.279400448,0.840161079,0.875,0.261410788,0.05,1,svae,waveform-2,0.84938049,0.727647661,,0.738532715,0.748156007,0.77415396,0.815035687,0.824200727,0.830427932,0.84764063,Worse,
64,8,3,relu,Dense,1024,32,0.1,3,0.04048583,0.647817653,,0.271007668,0.283730931,0.854840836,1,0.257261411,0.05,1,svae,waveform-2,0.845900672,0.71709531,,0.722198856,0.727126634,0.747183006,0.797716273,0.804709324,0.809461334,0.82512037,Worse,
64,8,3,relu,Dense,1024,32,0.1,4,0.115384615,0.862015932,0.862015932,0.275554638,0.29464799,0.866190419,0.91025641,0.294605809,0.05,1,svae,waveform-2,0.849534995,0.704207758,0.747572206,0.715532231,0.724465006,0.749580982,0.790139422,0.798632777,0.807038248,0.828023678,Better,Better
64,8,3,relu,Dense,1024,32,0.1,4,0.056,0.809109798,,0.270950488,0.28891797,0.864727779,0.96,0.298755187,0.05,1,svae,waveform-2,0.841573362,0.726009253,,0.74122573,0.74975675,0.771445251,0.810528496,0.819963465,0.825958406,0.839624359,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.079051383,0.808187017,,0.2716499,0.283651686,0.860286502,0.939393939,0.257261411,0.05,1,svae,waveform-2,0.850544786,0.688482809,,0.702286866,0.71395032,0.743391441,0.776523688,0.788896492,0.798877596,0.819210174,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.016393443,0.672563261,,0.277301873,0.284714952,0.858886636,0.985507246,0.282157676,0.05,1,svae,waveform-2,0.844929361,0.731345064,,0.745092623,0.755073728,0.778425747,0.83394329,0.838908733,0.843177381,0.856052379,Worse,
64,8,3,relu,Dense,1024,32,0.1,4,0.138996139,0.784687478,,0.276640403,0.283862056,0.864464128,0.971428571,0.282157676,0.05,1,svae,waveform-2,0.841540592,0.723372735,,0.735877364,0.744012906,0.760918011,0.796956705,0.803196465,0.81005769,0.822022461,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.064257028,0.763108832,,0.271767104,0.286363486,0.831881156,0.96969697,0.265560166,0.05,1,svae,waveform-2,0.844824799,0.715067702,,0.726875538,0.733724208,0.748739807,0.777170263,0.78463412,0.792126226,0.805927144,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.056451613,0.789320218,,0.271238122,0.284805547,0.872637334,0.948051948,0.302904564,0.05,1,svae,waveform-2,0.840454352,0.747572206,,0.758256383,0.76469702,0.784866385,0.815600655,0.825638257,0.832731747,0.849354367,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.06374502,0.831356991,,0.268729684,0.280021368,0.880201631,0.987341772,0.323651452,0.05,1,svae,waveform-2,0.843618696,0.690215378,,0.702908331,0.713579952,0.737892417,0.788092981,0.793064701,0.799191468,0.814194512,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.064257028,0.757672582,,0.27042263,0.279400448,0.840161079,0.875,0.261410788,0.05,1,svae,waveform-2,0.84938049,0.727647661,,0.738532715,0.748156007,0.77415396,0.815035687,0.824200727,0.830427932,0.84764063,Better,
64,8,3,relu,Dense,1024,32,0.1,4,0.064,0.779279477,,0.271007668,0.283730931,0.854840836,1,0.257261411,0.05,1,svae,waveform-2,0.845900672,0.71709531,,0.722198856,0.727126634,0.747183006,0.797716273,0.804709324,0.809461334,0.82512037,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.172284644,0.881789819,0.892348447,0.275554638,0.29464799,0.866190419,0.91025641,0.294605809,0.05,1,svae,waveform-2,0.849534995,0.704207758,0.747572206,0.715532231,0.724465006,0.749580982,0.790139422,0.798632777,0.807038248,0.828023678,Better,Better
64,8,3,relu,Dense,1024,32,0.1,5,0.0562249,0.801115498,,0.270950488,0.28891797,0.864727779,0.96,0.298755187,0.05,1,svae,waveform-2,0.841573362,0.726009253,,0.74122573,0.74975675,0.771445251,0.810528496,0.819963465,0.825958406,0.839624359,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.123076923,0.819511491,,0.2716499,0.283651686,0.860286502,0.939393939,0.257261411,0.05,1,svae,waveform-2,0.850544786,0.688482809,,0.702286866,0.71395032,0.743391441,0.776523688,0.788896492,0.798877596,0.819210174,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.008264463,0.678363601,,0.277301873,0.284714952,0.858886636,0.985507246,0.282157676,0.05,1,svae,waveform-2,0.844929361,0.731345064,,0.745092623,0.755073728,0.778425747,0.83394329,0.838908733,0.843177381,0.856052379,Worse,
64,8,3,relu,Dense,1024,32,0.1,5,0.087301587,0.819875581,,0.276640403,0.283862056,0.864464128,0.971428571,0.282157676,0.05,1,svae,waveform-2,0.841540592,0.723372735,,0.735877364,0.744012906,0.760918011,0.796956705,0.803196465,0.81005769,0.822022461,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.0562249,0.756128336,,0.271767104,0.286363486,0.831881156,0.96969697,0.265560166,0.05,1,svae,waveform-2,0.844824799,0.715067702,,0.726875538,0.733724208,0.748739807,0.777170263,0.78463412,0.792126226,0.805927144,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.094488189,0.856526324,,0.271238122,0.284805547,0.872637334,0.948051948,0.302904564,0.05,1,svae,waveform-2,0.840454352,0.747572206,,0.758256383,0.76469702,0.784866385,0.815600655,0.825638257,0.832731747,0.849354367,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.124031008,0.892348447,,0.268729684,0.280021368,0.880201631,0.987341772,0.323651452,0.05,1,svae,waveform-2,0.843618696,0.690215378,,0.702908331,0.713579952,0.737892417,0.788092981,0.793064701,0.799191468,0.814194512,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.079365079,0.772860811,,0.27042263,0.279400448,0.840161079,0.875,0.261410788,0.05,1,svae,waveform-2,0.84938049,0.727647661,,0.738532715,0.748156007,0.77415396,0.815035687,0.824200727,0.830427932,0.84764063,Better,
64,8,3,relu,Dense,1024,32,0.1,5,0.079051383,0.835713523,,0.271007668,0.283730931,0.854840836,1,0.257261411,0.05,1,svae,waveform-2,0.845900672,0.71709531,,0.722198856,0.727126634,0.747183006,0.797716273,0.804709324,0.809461334,0.82512037,Better,
64,8,3,relu,Dense,32,16,0.1,1,0.054054054,0.661904762,0.82552381,0.030971147,0.074466053,0.568190476,NaN,0,0.005,1,svae,yeast,0.850170452,0.800380952,0.851238095,0.80647619,0.802285714,0.800190476,0.793714286,0.800380952,0.80647619,0.800190476,Worse,Worse
64,8,3,relu,Dense,32,16,0.1,1,0.105263158,0.686666667,,0.030728605,0.075535319,0.618857143,0.666666667,0.057142857,0.005,1,svae,yeast,0.862466467,0.775428571,,0.776380952,0.776190476,0.771809524,0.777904762,0.775428571,0.776380952,0.771809524,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.4,0.82552381,,0.029415155,0.10251787,0.536,NaN,0,0.005,1,svae,yeast,0.854153781,0.851238095,,0.856,0.858095238,0.859428571,0.848,0.851238095,0.856,0.859428571,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.409090909,0.766857143,,0.032842404,0.071319971,0.591047619,NaN,0,0.005,1,svae,yeast,0.859225452,0.744571429,,0.75752381,0.765904762,0.766095238,0.72952381,0.744571429,0.75752381,0.766095238,Better,
64,8,3,relu,Dense,32,16,0.1,1,0.181818182,0.707619048,,0.033206284,0.080314178,0.623619048,NaN,0,0.005,1,svae,yeast,0.84034128,0.751619048,,0.747047619,0.737904762,0.736571429,0.758857143,0.751619048,0.747047619,0.736571429,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0,0.418666667,,0.028390835,0.065706988,0.605047619,1,0.057142857,0.005,1,svae,yeast,0.83986168,0.758857143,,0.768,0.771619048,0.769904762,0.748,0.758857143,0.768,0.769904762,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.052631579,0.540571429,,0.028824527,0.076053936,0.628571429,NaN,0,0.005,1,svae,yeast,0.847581243,0.744571429,,0.747619048,0.74952381,0.750666667,0.73847619,0.744571429,0.747619048,0.750666667,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.425531915,0.793809524,,0.038290674,0.130603558,0.652761905,0.75,0.085714286,0.005,1,svae,yeast,0.84785093,0.808952381,,0.818095238,0.825904762,0.82647619,0.798666667,0.808952381,0.818095238,0.82647619,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0,0.781714286,,0.028719962,0.057221144,0.565714286,1,0.028571429,0.005,1,svae,yeast,0.856426348,0.790095238,,0.788761905,0.783619048,0.783428571,0.792761905,0.790095238,0.788761905,0.783428571,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.272727273,0.560857143,,0.031037895,0.094883314,0.6,NaN,0,0.005,1,svae,yeast,0.850631037,0.813333333,,0.810095238,0.810857143,0.805714286,0.820380952,0.813333333,0.810095238,0.805714286,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.266666667,0.800952381,0.806857143,0.030971147,0.074466053,0.568190476,NaN,0,0.005,1,svae,yeast,0.850170452,0.800380952,0.851238095,0.80647619,0.802285714,0.800190476,0.793714286,0.800380952,0.80647619,0.800190476,Better,Worse
64,8,3,relu,Dense,32,16,0.1,2,0.333333333,0.707428571,,0.030728605,0.075535319,0.618857143,0.666666667,0.057142857,0.005,1,svae,yeast,0.862466467,0.775428571,,0.776380952,0.776190476,0.771809524,0.777904762,0.775428571,0.776380952,0.771809524,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.391304348,0.806857143,,0.029415155,0.10251787,0.536,NaN,0,0.005,1,svae,yeast,0.854153781,0.851238095,,0.856,0.858095238,0.859428571,0.848,0.851238095,0.856,0.859428571,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.490566038,0.768190476,,0.032842404,0.071319971,0.591047619,NaN,0,0.005,1,svae,yeast,0.859225452,0.744571429,,0.75752381,0.765904762,0.766095238,0.72952381,0.744571429,0.75752381,0.766095238,Better,
64,8,3,relu,Dense,32,16,0.1,2,0.304347826,0.733714286,,0.033206284,0.080314178,0.623619048,NaN,0,0.005,1,svae,yeast,0.84034128,0.751619048,,0.747047619,0.737904762,0.736571429,0.758857143,0.751619048,0.747047619,0.736571429,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.490566038,0.763619048,,0.028390835,0.065706988,0.605047619,1,0.057142857,0.005,1,svae,yeast,0.83986168,0.758857143,,0.768,0.771619048,0.769904762,0.748,0.758857143,0.768,0.769904762,Better,
64,8,3,relu,Dense,32,16,0.1,2,0.05,0.643142857,,0.028824527,0.076053936,0.628571429,NaN,0,0.005,1,svae,yeast,0.847581243,0.744571429,,0.747619048,0.74952381,0.750666667,0.73847619,0.744571429,0.747619048,0.750666667,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.431372549,0.798666667,,0.038290674,0.130603558,0.652761905,0.75,0.085714286,0.005,1,svae,yeast,0.84785093,0.808952381,,0.818095238,0.825904762,0.82647619,0.798666667,0.808952381,0.818095238,0.82647619,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.133333333,0.749714286,,0.028719962,0.057221144,0.565714286,1,0.028571429,0.005,1,svae,yeast,0.856426348,0.790095238,,0.788761905,0.783619048,0.783428571,0.792761905,0.790095238,0.788761905,0.783428571,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.392857143,0.676,,0.031037895,0.094883314,0.6,NaN,0,0.005,1,svae,yeast,0.850631037,0.813333333,,0.810095238,0.810857143,0.805714286,0.820380952,0.813333333,0.810095238,0.805714286,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.347826087,0.734952381,0.839428571,0.030971147,0.074466053,0.568190476,NaN,0,0.005,1,svae,yeast,0.850170452,0.800380952,0.851238095,0.80647619,0.802285714,0.800190476,0.793714286,0.800380952,0.80647619,0.800190476,Worse,Worse
64,8,3,relu,Dense,32,16,0.1,3,0.474576271,0.707809524,,0.030728605,0.075535319,0.618857143,0.666666667,0.057142857,0.005,1,svae,yeast,0.862466467,0.775428571,,0.776380952,0.776190476,0.771809524,0.777904762,0.775428571,0.776380952,0.771809524,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.408163265,0.812571429,,0.029415155,0.10251787,0.536,NaN,0,0.005,1,svae,yeast,0.854153781,0.851238095,,0.856,0.858095238,0.859428571,0.848,0.851238095,0.856,0.859428571,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.483870968,0.743428571,,0.032842404,0.071319971,0.591047619,NaN,0,0.005,1,svae,yeast,0.859225452,0.744571429,,0.75752381,0.765904762,0.766095238,0.72952381,0.744571429,0.75752381,0.766095238,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.490566038,0.839428571,,0.033206284,0.080314178,0.623619048,NaN,0,0.005,1,svae,yeast,0.84034128,0.751619048,,0.747047619,0.737904762,0.736571429,0.758857143,0.751619048,0.747047619,0.736571429,Better,
64,8,3,relu,Dense,32,16,0.1,3,0.548387097,0.781333333,,0.028390835,0.065706988,0.605047619,1,0.057142857,0.005,1,svae,yeast,0.83986168,0.758857143,,0.768,0.771619048,0.769904762,0.748,0.758857143,0.768,0.769904762,Better,
64,8,3,relu,Dense,32,16,0.1,3,0.173913043,0.723047619,,0.028824527,0.076053936,0.628571429,NaN,0,0.005,1,svae,yeast,0.847581243,0.744571429,,0.747619048,0.74952381,0.750666667,0.73847619,0.744571429,0.747619048,0.750666667,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.538461538,0.817333333,,0.038290674,0.130603558,0.652761905,0.75,0.085714286,0.005,1,svae,yeast,0.84785093,0.808952381,,0.818095238,0.825904762,0.82647619,0.798666667,0.808952381,0.818095238,0.82647619,Better,
64,8,3,relu,Dense,32,16,0.1,3,0.452830189,0.741714286,,0.028719962,0.057221144,0.565714286,1,0.028571429,0.005,1,svae,yeast,0.856426348,0.790095238,,0.788761905,0.783619048,0.783428571,0.792761905,0.790095238,0.788761905,0.783428571,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.385964912,0.645904762,,0.031037895,0.094883314,0.6,NaN,0,0.005,1,svae,yeast,0.850631037,0.813333333,,0.810095238,0.810857143,0.805714286,0.820380952,0.813333333,0.810095238,0.805714286,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0,0.732190476,0.826952381,0.029727636,0.083418145,0.547333333,NaN,0,0.01,1,svae,yeast,0.859851996,0.795047619,0.830285714,0.804,0.8,0.797714286,0.779809524,0.795047619,0.804952381,0.799047619,Worse,Worse
64,8,3,relu,Dense,32,16,0.1,1,0.108108108,0.574666667,,0.0310088,0.056419308,0.593904762,1,0.085714286,0.01,1,svae,yeast,0.84661231,0.774285714,,0.772,0.772952381,0.76952381,0.777714286,0.774285714,0.773142857,0.770285714,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.046511628,0.523619048,,0.029937408,0.111443764,0.636571429,0.666666667,0.057142857,0.01,1,svae,yeast,0.835000294,0.830285714,,0.839428571,0.845904762,0.847428571,0.824952381,0.83447619,0.843047619,0.850285714,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.347826087,0.728285714,,0.030497974,0.066146015,0.697619048,1,0.114285714,0.01,1,svae,yeast,0.834224482,0.726285714,,0.740761905,0.752380952,0.756,0.722095238,0.726285714,0.740761905,0.756,Better,
64,8,3,relu,Dense,32,16,0.1,1,0.186046512,0.691238095,,0.033683397,0.078136821,0.562,NaN,0,0.01,1,svae,yeast,0.85273093,0.76,,0.751428571,0.741333333,0.739047619,0.770857143,0.760761905,0.751428571,0.739047619,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.054054054,0.826952381,,0.030408915,0.06175594,0.700571429,1,0.057142857,0.01,1,svae,yeast,0.841680642,0.752952381,,0.765714286,0.771619048,0.770666667,0.738285714,0.753142857,0.766095238,0.771047619,Better,
64,8,3,relu,Dense,32,16,0.1,1,0.19047619,0.74552381,,0.031199407,0.070574882,0.629333333,0.75,0.085714286,0.01,1,svae,yeast,0.857394571,0.737142857,,0.735619048,0.742285714,0.743238095,0.734666667,0.737333333,0.735809524,0.743238095,Better,
64,8,3,relu,Dense,32,16,0.1,1,0.44,0.765714286,,0.032240248,0.105708058,0.685809524,1,0.057142857,0.01,1,svae,yeast,0.845730095,0.814857143,,0.821333333,0.824952381,0.825904762,0.80552381,0.814857143,0.820952381,0.825904762,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.311111111,0.735428571,,0.029484992,0.065590959,0.653904762,0.833333333,0.142857143,0.01,1,svae,yeast,0.839853655,0.777333333,,0.783428571,0.780571429,0.784380952,0.779619048,0.783428571,0.788380952,0.78647619,Worse,
64,8,3,relu,Dense,32,16,0.1,1,0.133333333,0.62752381,,0.03169225,0.109354163,0.644380952,1,0.085714286,0.01,1,svae,yeast,0.846577777,0.809333333,,0.805714286,0.806666667,0.801714286,0.816571429,0.80952381,0.80647619,0.801714286,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.085106383,0.677904762,0.764190476,0.029727636,0.083418145,0.547333333,NaN,0,0.01,1,svae,yeast,0.859851996,0.795047619,0.830285714,0.804,0.8,0.797714286,0.779809524,0.795047619,0.804952381,0.799047619,Worse,Worse
64,8,3,relu,Dense,32,16,0.1,2,0.146341463,0.723047619,,0.0310088,0.056419308,0.593904762,1,0.085714286,0.01,1,svae,yeast,0.84661231,0.774285714,,0.772,0.772952381,0.76952381,0.777714286,0.774285714,0.773142857,0.770285714,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.217391304,0.71247619,,0.029937408,0.111443764,0.636571429,0.666666667,0.057142857,0.01,1,svae,yeast,0.835000294,0.830285714,,0.839428571,0.845904762,0.847428571,0.824952381,0.83447619,0.843047619,0.850285714,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.217391304,0.73447619,,0.030497974,0.066146015,0.697619048,1,0.114285714,0.01,1,svae,yeast,0.834224482,0.726285714,,0.740761905,0.752380952,0.756,0.722095238,0.726285714,0.740761905,0.756,Better,
64,8,3,relu,Dense,32,16,0.1,2,0.133333333,0.680285714,,0.033683397,0.078136821,0.562,NaN,0,0.01,1,svae,yeast,0.85273093,0.76,,0.751428571,0.741333333,0.739047619,0.770857143,0.760761905,0.751428571,0.739047619,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.05,0.764190476,,0.030408915,0.06175594,0.700571429,1,0.057142857,0.01,1,svae,yeast,0.841680642,0.752952381,,0.765714286,0.771619048,0.770666667,0.738285714,0.753142857,0.766095238,0.771047619,Better,
64,8,3,relu,Dense,32,16,0.1,2,0.2,0.735619048,,0.031199407,0.070574882,0.629333333,0.75,0.085714286,0.01,1,svae,yeast,0.857394571,0.737142857,,0.735619048,0.742285714,0.743238095,0.734666667,0.737333333,0.735809524,0.743238095,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.535714286,0.761238095,,0.032240248,0.105708058,0.685809524,1,0.057142857,0.01,1,svae,yeast,0.845730095,0.814857143,,0.821333333,0.824952381,0.825904762,0.80552381,0.814857143,0.820952381,0.825904762,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.377358491,0.702952381,,0.029484992,0.065590959,0.653904762,0.833333333,0.142857143,0.01,1,svae,yeast,0.839853655,0.777333333,,0.783428571,0.780571429,0.784380952,0.779619048,0.783428571,0.788380952,0.78647619,Worse,
64,8,3,relu,Dense,32,16,0.1,2,0.217391304,0.663809524,,0.03169225,0.109354163,0.644380952,1,0.085714286,0.01,1,svae,yeast,0.846577777,0.809333333,,0.805714286,0.806666667,0.801714286,0.816571429,0.80952381,0.80647619,0.801714286,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.156862745,0.735238095,0.859428571,0.029727636,0.083418145,0.547333333,NaN,0,0.01,1,svae,yeast,0.859851996,0.795047619,0.830285714,0.804,0.8,0.797714286,0.779809524,0.795047619,0.804952381,0.799047619,Worse,Better
64,8,3,relu,Dense,32,16,0.1,3,0.318181818,0.739047619,,0.0310088,0.056419308,0.593904762,1,0.085714286,0.01,1,svae,yeast,0.84661231,0.774285714,,0.772,0.772952381,0.76952381,0.777714286,0.774285714,0.773142857,0.770285714,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.379310345,0.732095238,,0.029937408,0.111443764,0.636571429,0.666666667,0.057142857,0.01,1,svae,yeast,0.835000294,0.830285714,,0.839428571,0.845904762,0.847428571,0.824952381,0.83447619,0.843047619,0.850285714,Worse,
64,8,3,relu,Dense,32,16,0.1,3,0.333333333,0.761047619,,0.030497974,0.066146015,0.697619048,1,0.114285714,0.01,1,svae,yeast,0.834224482,0.726285714,,0.740761905,0.752380952,0.756,0.722095238,0.726285714,0.740761905,0.756,Better,
64,8,3,relu,Dense,32,16,0.1,3,0.127659574,0.706095238,,0.033683397,0.078136821,0.562,NaN,0,0.01,1,svae,yeast,0.85273093,0.76,,0.751428571,0.741333333,0.739047619,0.770857143,0.760761905,0.751428571,0.739047619,Worse,
