hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,ar,i,model,dataset
32,8,3,relu,Dense,128,32,0.1,10,0.5824175824175825,0.9686347881758173,0.07761335628147017,0.12936243890986832,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,1,0.0425531914893617,0.906889529107888,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,2,0.3150912106135987,0.9455482703048768,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,3,0.3860759493670886,0.9567438240943109,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,4,0.4396946564885496,0.9575578956663797,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,5,0.4451219512195122,0.9601353290504889,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,6,0.4427710843373494,0.9527231383976864,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,7,0.5605633802816902,0.9460008389076539,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,8,0.5793103448275863,0.9564651080645517,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,9,0.6350461133069829,0.9642250038633906,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,10,0.6726342710997443,0.9654944036028875,0.08546292658852542,0.09776768244608793,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,1,0.17625899280575538,0.9743746826500651,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,2,0.25125628140703515,0.9635489105238757,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,3,0.2833333333333333,0.973309490694748,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,4,0.313915857605178,0.974095966620306,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,5,0.431784107946027,0.9765464600304655,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,6,0.5329593267882188,0.978069739717862,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,7,0.5541838134430727,0.9795461068061904,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,8,0.6496815286624203,0.9789058878071395,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,9,0.684931506849315,0.9774709141885777,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,10,0.7315914489311164,0.9795764620173522,0.07938833911316469,0.11426368535785159,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,1,0.09926470588235294,0.7986869991390158,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,2,0.10752688172043011,0.8301653531138928,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,3,0.16580310880829016,0.8056852550941564,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,4,0.1890547263681592,0.8228994193875975,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,5,0.247557003257329,0.8931800119213192,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,6,0.3879699248120301,0.9336766231759278,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,7,0.47262247838616717,0.9557696977724794,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,8,0.48502139800285304,0.9613909309667306,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,9,0.5649867374005305,0.9655661522838157,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,10,0.5830065359477125,0.9691784224120803,0.09351205837108745,0.18941498648125457,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,1,0.0,0.8616299092655144,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,2,0.046511627906976744,0.8841865907234474,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,3,0.07924528301886792,0.8357010398039605,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,4,0.07575757575757576,0.8992565732829989,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,5,0.1316270566727605,0.9261374925491754,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,6,0.18782608695652173,0.9386190034660131,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,7,0.22945205479452055,0.9557545201668985,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,8,0.30917874396135264,0.9474302933969136,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,9,0.31290322580645163,0.9456558933262689,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,10,0.4074074074074074,0.9617579530653244,0.08545684348675746,0.10486305935195118,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,1,0.18996415770609318,0.9688997063823213,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,2,0.2547332185886403,0.964481643375941,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,3,0.33931484502446985,0.9697800075060159,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,4,0.3911671924290221,0.9619511225909001,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,5,0.40062597809076683,0.9500767158973,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,6,0.46153846153846156,0.9645754685740777,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,7,0.49189985272459497,0.970574762125527,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,8,0.5058139534883721,0.9728307062277856,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,9,0.5428973277074542,0.9707596529571495,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,10,0.6104417670682731,0.9663250325628628,0.09888844542594317,0.15061530311742313,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,1,0.0273972602739726,0.836473717906263,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,2,0.17391304347826086,0.9192192639689163,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,3,0.5685997171145686,0.9643505640550146,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,4,0.6388140161725068,0.9699069474799656,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,5,0.6692913385826772,0.9687065368567453,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,6,0.651595744680851,0.9566693158487318,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,7,0.780952380952381,0.9694019471488178,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,8,0.7953216374269005,0.9736875510519459,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,9,0.8278221208665907,0.975461951122591,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,10,0.813441483198146,0.9733633022054441,0.07855077273785657,0.13681881871099785,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,1,0.015717092337917484,0.7770823674857054,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,2,0.08849557522123894,0.7586843499569509,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,3,0.1799660441426146,0.8617678874980683,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,4,0.24271844660194175,0.8947612424663884,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,5,0.4017725258493353,0.9328321963926971,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,6,0.3952451708766716,0.9238360156301741,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,7,0.469760900140647,0.9459028743625405,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,8,0.5923984272608126,0.9595999735081794,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,9,0.5658409387222947,0.9465624103141489,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,10,0.5954198473282443,0.9467707574453054,0.08481167426413129,0.10411456543119352,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,1,0.007905138339920948,0.7703738658189285,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,2,0.0903954802259887,0.8995946199527564,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,3,0.11829944547134935,0.87571472724463,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,4,0.36918138041733545,0.9287949533081662,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,5,0.379746835443038,0.9438828730379496,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,6,0.45151515151515154,0.9544285493520542,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,7,0.747279322853688,0.9539373468441619,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,8,0.7577937649880095,0.9615689228867252,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,9,0.7594339622641509,0.9570308188180232,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,10,0.7828106852497096,0.9625306311676269,0.08491773169726326,0.13227228926302212,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,1,0.3053691275167785,0.9425458639645009,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,2,0.33825944170771755,0.9650901273815042,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,3,0.42424242424242425,0.9413730489877917,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,4,0.5043227665706052,0.9637751948252643,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,5,0.5447042640990372,0.9437104002472569,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,6,0.5554035567715458,0.9256311124357023,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,7,0.609271523178808,0.9545844647548403,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,8,0.6270543615676359,0.9390467359869307,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,9,0.6926829268292682,0.9468549241671634,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,10,0.7036144578313253,0.9584119809258892,0.08748462834280542,0.15995610417580283,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,1,0.16363636363636364,0.9429087467161181,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,2,0.19572953736654805,0.9465803474843808,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,3,0.18996415770609318,0.941414442457558,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,4,0.252991452991453,0.9215469567521027,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,5,0.2328767123287671,0.8829475461951123,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,6,0.2983606557377049,0.8816450316798021,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,7,0.29983525535420097,0.8872745435680066,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,8,0.3710691823899371,0.9006832682076075,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,9,0.35873015873015873,0.8916788087511314,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,10,0.39814814814814814,0.8965273638430801,0.08793343881540348,0.10213027805764323,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,1,0.3723916532905297,0.917551107137338,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,2,0.393026941362916,0.937860123186966,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,3,0.4254658385093168,0.9546962271232091,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,4,0.422360248447205,0.9563133320087422,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,5,0.41809672386895474,0.9560221979380533,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,6,0.4575757575757576,0.9363644391460804,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,7,0.5043988269794721,0.9389998233878623,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,8,0.5589887640449438,0.9446320948407179,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,9,0.5766016713091922,0.9507817846656511,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,10,0.6102150537634409,0.9506796807735611,0.07906618781427793,0.12540383357162488,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,1,0.011834319526627219,0.6811681789080954,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,2,0.02681992337164751,0.5856748239397752,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,3,0.1669626998223801,0.8411456608605427,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,4,0.2306368330464716,0.8551394132061726,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,5,0.32362459546925565,0.9089247080380598,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,6,0.384375,0.9083990109720291,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,7,0.37341772151898733,0.9262809899110316,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,8,0.4120300751879699,0.9233972448506523,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,9,0.48914616497829233,0.91616442590017,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,32,0.1,10,0.4783861671469741,0.924169922952955,0.07419465904887532,0.1580844726122032,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,1,0.003929273084479371,0.6662830871801665,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,2,0.15300546448087432,0.8854753074155022,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,3,0.175,0.9351419520056515,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,4,0.18246869409660108,0.9395517363180785,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,5,0.28426395939086296,0.9558138508068967,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,6,0.3536977491961415,0.9572350266022034,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,7,0.4494720965309201,0.9675778749144535,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,8,0.5601131541725601,0.9775564606927611,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,9,0.5264663805436338,0.9805064353047662,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,10,0.6483660130718955,0.9798551780471113,0.08638809553487327,0.09775900454344039,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,1,0.18018018018018017,0.974369163520763,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,2,0.345718901453958,0.9671942954279533,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,3,0.5356125356125356,0.9787099587169128,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,4,0.6535433070866141,0.9767755038965051,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,5,0.7299630086313194,0.9800593858312913,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,6,0.7117794486215538,0.9817537585270547,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,7,0.7248484848484849,0.9810887034461443,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,8,0.7415458937198067,0.9831169834646886,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,9,0.7167070217917676,0.977418482460207,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,10,0.7862068965517242,0.9761518422853612,0.08307130763216918,0.12179231722646186,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,1,0.215929203539823,0.9589597545091287,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,2,0.282793867120954,0.9546851888646046,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,3,0.4243369734789392,0.9607617502262843,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,4,0.5079365079365079,0.9762815418239619,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,5,0.5101449275362319,0.9712922489348079,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,6,0.6027027027027027,0.9716565114687506,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,7,0.6785260482846251,0.9753543281011987,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,8,0.6692307692307692,0.9781773627392544,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,9,0.7021013597033374,0.9797668719782767,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,64,0.1,10,0.7076167076167076,0.9739193544826368,0.0816819037166296,0.14231963234914174,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,1,0.24083769633507854,0.9640511512903723,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,2,0.28716216216216217,0.9055966730688567,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,3,0.3853503184713376,0.921159237918626,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,4,0.34838709677419355,0.9434303044351724,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,5,0.3371150729335494,0.9721973861403626,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,6,0.4568835098335855,0.973414354151489,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,7,0.45454545454545453,0.9728320860101112,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,8,0.49189985272459497,0.9713570987041085,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,9,0.5252525252525253,0.9714136697794555,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,10,0.5582047685834503,0.969103914166501,0.08497507115810982,0.10157245683734067,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,1,0.272572402044293,0.9701442700399585,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,2,0.42679127725856697,0.9656089255359075,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,3,0.5181950509461426,0.9767575667262733,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,4,0.5066273932253313,0.9783719120471555,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,5,0.562942008486563,0.9812115040731174,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,6,0.5088235294117647,0.980822405457315,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,7,0.6551724137931034,0.9817785946089144,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,8,0.6328437917222964,0.9784464202927345,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,9,0.6391478029294274,0.9766057906704638,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,10,0.6879795396419437,0.9774364196304393,0.07615739897184282,0.12390140686556567,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,1,0.17391304347826086,0.9669859482967967,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,2,0.3076923076923077,0.9728569220919708,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,3,0.33881578947368424,0.9778793297569377,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,4,0.5095729013254786,0.977586815903923,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,5,0.5846994535519126,0.976616828929068,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,6,0.6122994652406417,0.9745747510872683,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,7,0.6118598382749326,0.9738503653663597,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,8,0.661437908496732,0.9741070048789102,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,9,0.6384105960264901,0.9735992449831115,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,128,64,0.1,10,0.6717752234993615,0.9753943417886395,0.07940617688669241,0.1434973142866867,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,1,0.0039447731755424065,0.3044572488244255,0.08215913344642392,0.10000625671779319,0.05,9,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,2,0.003929273084479371,0.15875499481201844,0.08215913344642392,0.10000625671779319,0.05,9,svae,statlog-satimage
32,8,3,relu,Dense,64,32,0.1,3,0.21754385964912282,0.9001962050466918,0.08215913344642392,0.10000625671779319,0.05,9,svae,statlog-satimage
