hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,i,model,dataset
32,3,3,relu,Dense,1.0,m1,0,0.9523809523809523,9,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,wass,0,0.9523809523809523,9,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,m1,0,0.9523809523809523,9,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,m1,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.1,wass,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.1,m1,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.5,wass,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.5,m1,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,1.0,wass,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,1.0,m1,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,wass,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,m1,0,1.0,10,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,m1,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.1,m1,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.5,wass,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.5,m1,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,1.0,wass,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,1.0,m1,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,wass,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,m1,0,1.0,11,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,wass,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,m1,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.1,wass,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.1,m1,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.5,wass,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.5,m1,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,1.0,wass,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,1.0,m1,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,wass,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,10.0,m1,0,1.0,12,svae,synthetic-control-chart 2-6
32,3,3,relu,Dense,0.01,wass,0,0.5547038327526133,1,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.6101626016260162,1,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5696864111498258,1,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.604123112659698,1,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5638211382113821,1,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.6060394889663182,1,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5807200929152149,1,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.6072009291521485,1,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5842624854819978,1,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.596109175377468,1,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.4844367015098722,2,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.6373403019744484,2,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.4692799070847851,2,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5332171893147502,2,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.4603948896631823,2,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5422764227642276,2,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5072009291521486,2,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5527293844367015,2,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5286875725900116,2,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5572590011614402,2,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5533681765389082,3,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.5973867595818816,3,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5371660859465738,3,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5487224157955867,3,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5567363530778164,3,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5399535423925668,3,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5732288037166087,3,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.54465737514518,3,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5544715447154471,3,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5404761904761904,3,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5680603948896632,4,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.5571428571428572,4,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5566202090592334,4,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5456445993031359,4,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5648664343786295,4,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5363530778164924,4,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.578281068524971,4,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5388501742160279,4,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5596399535423925,4,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5466898954703834,4,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.521486643437863,5,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.522938443670151,5,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5181184668989547,5,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.554123112659698,5,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5391405342624855,5,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5457607433217189,5,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5426248548199767,5,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5428571428571429,5,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5467479674796749,5,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5288617886178861,5,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5321138211382115,6,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.6099303135888502,6,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5294425087108013,6,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5668989547038327,6,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5355400696864111,6,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5602787456445993,6,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5674796747967479,6,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5698025551684088,6,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5641114982578397,6,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5643437862950058,6,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5536585365853659,7,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.5588269454123113,7,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5498257839721253,7,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5165505226480837,7,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5547038327526133,7,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.52404181184669,7,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5389663182346109,7,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5243321718931475,7,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5348432055749128,7,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5310104529616725,7,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5547619047619048,8,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.6021486643437863,8,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5795005807200929,8,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5919279907084785,8,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5488385598141696,8,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5791521486643438,8,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5878048780487805,8,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5687572590011614,8,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.6002903600464576,8,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5728803716608595,8,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5489547038327525,9,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.5903600464576074,9,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5558072009291521,9,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5815331010452961,9,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5867595818815332,9,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5828106852497096,9,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.6035423925667829,9,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5930313588850173,9,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.6075493612078977,9,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.6084785133565621,9,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5007549361207897,10,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.5762485481997677,10,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5055749128919861,10,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.49216027874564466,10,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5039488966318234,10,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.4871080139372822,10,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.4900696864111498,10,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.4632984901277584,10,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.48612078977932643,10,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.4828106852497096,10,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5598141695702671,11,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.6141695702671313,11,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5205574912891986,11,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5397793263646922,11,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.550348432055749,11,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5604529616724738,11,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5382694541231127,11,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5752613240418119,11,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5609175377468061,11,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.556562137049942,11,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.5090011614401858,12,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.56068524970964,12,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5205574912891985,12,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.5582462253193959,12,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5422183507549361,12,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.5513356562137051,12,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5610917537746806,12,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5471544715447155,12,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5474448315911731,12,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.555574912891986,12,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.522938443670151,13,svae,vertebral-column 
32,3,3,relu,Dense,0.01,m1,0,0.6155632984901278,13,svae,vertebral-column 
32,3,3,relu,Dense,0.1,wass,0,0.5325203252032521,13,svae,vertebral-column 
32,3,3,relu,Dense,0.1,m1,0,0.6063298490127759,13,svae,vertebral-column 
32,3,3,relu,Dense,0.5,wass,0,0.5542973286875724,13,svae,vertebral-column 
32,3,3,relu,Dense,0.5,m1,0,0.6097560975609755,13,svae,vertebral-column 
32,3,3,relu,Dense,1.0,wass,0,0.5500580720092916,13,svae,vertebral-column 
32,3,3,relu,Dense,1.0,m1,0,0.5907084785133565,13,svae,vertebral-column 
32,3,3,relu,Dense,10.0,wass,0,0.5912891986062718,13,svae,vertebral-column 
32,3,3,relu,Dense,10.0,m1,0,0.5955865272938443,13,svae,vertebral-column 
32,3,3,relu,Dense,0.01,wass,0,0.38738723899567895,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.3333772572790214,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.3960869254885166,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.34433353648158216,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.3599594801601028,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.34465473033442595,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.39255104786062933,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.34294444169919786,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.353793656284144,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3424695140364459,1,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.3677999044654181,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.3952798229864989,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.37682902055091605,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.38093316422614243,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.37655175064376034,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.38483965014577265,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.37401239753367044,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.3739437663685329,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.369858839419545,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.38018096665623474,2,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.4064969006165824,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.33807437422103626,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.3928832226998951,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.33911482268452176,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.36921370646725193,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.33824732475718294,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.35867744999533313,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.33952386442874166,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.35872686443423213,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3392822827274575,3,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.3957602411424618,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.38485063113219464,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.3990270846030099,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.36171918323422986,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.37688118023642064,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.3637232132562468,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.36078579938835903,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.3659633344863369,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.38848533763787996,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3685795545013808,4,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.3758160245534856,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.3821904871714626,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.35863627129625053,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.3700949306276183,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.3523029873773561,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.3754481615083483,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.38658562698687227,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.36883486243569263,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.37919816837146486,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3737433633663312,5,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.37896482240999707,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.3687250525714725,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.3564071310525824,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.3533516715806581,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.3690599726573438,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.35491646214579453,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.3532720594290985,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.35766445399790264,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.3546529184716663,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3609010997457902,6,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.40968413192557085,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.3422581300478222,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.4173845486540056,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.34516809144965493,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.35743659852964593,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.3408196208265388,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.35389797565515313,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.34011134720231917,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.34375154420121556,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3400427160371816,7,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.4163990051226302,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.34173653319277675,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.42700938325289756,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.3439464567102063,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.3857346005391664,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.34225538480121664,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.3599073204745983,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.34466296607424246,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.34786117836965297,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.3448139546375451,9,svae,wall-following-robot Move-Forward-Slight-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.4264433479638875,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.4564376060390775,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.44275863262170234,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.4433890548748509,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.4266844871790713,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.44978735414051174,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.4433760787735854,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.4454846952292283,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.45779144593777743,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.4443233341659665,1,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.4719635112032414,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.4791025295828075,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.4613674431781932,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.4549226462163311,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.4521338657860219,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.4667006207983114,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.4645887603173522,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.4628997044692937,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.4741597163424264,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.46500291421607587,2,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.01,wass,0,0.4329119344447364,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.01,m1,0,0.42975333512836067,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.1,wass,0,0.44456879874823874,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.1,m1,0,0.44044131720403945,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.5,wass,0,0.4433436385204217,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,0.5,m1,0,0.45143207497591314,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,1.0,wass,0,0.43249345517892424,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,1.0,m1,0,0.4469423439380521,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,10.0,wass,0,0.4410922849508584,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
32,3,3,relu,Dense,10.0,m1,0,0.45370397403914675,3,svae,wall-following-robot Move-Forward-Sharp-Right-Turn
