hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,mpwmutualinf,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.34090909090909094,0.25746967136256194,0.41468250404671625,0.6673553719008265,NaN,0.0,0.05,1,svae,sonar,0.8369022113594429,0.628099173553719,0.5330578512396694,0.45867768595041325,0.5165289256198348,0.6570247933884297,0.628099173553719,0.5330578512396694,0.5165289256198348
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.3181818181818182,0.25746967136256194,0.41468250404671625,0.6673553719008265,NaN,0.0,0.05,1,svae,sonar,0.8369022113594429,0.628099173553719,0.5330578512396694,0.45867768595041325,0.5165289256198348,0.6570247933884297,0.628099173553719,0.5330578512396694,0.5165289256198348
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.45454545454545453,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.40909090909090906,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.38636363636363635,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.34090909090909094,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.36363636363636365,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.3884297520661157,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.384297520661157,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.34090909090909094,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.39669421487603307,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.31404958677685946,0.24913357066078703,0.447404922760913,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.7204366053207528,0.6322314049586777,0.5454545454545454,0.4834710743801653,0.5454545454545454,0.6942148760330578,0.6322314049586777,0.5454545454545454,0.5454545454545454
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.4772727272727273,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.4318181818181818,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.45454545454545453,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.40495867768595034,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.34090909090909094,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.3181818181818182,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.3884297520661157,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.36363636363636365,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.35537190082644626,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.3636363636363636,0.2695965547911018,0.42254035692223735,0.5454545454545454,NaN,0.0,0.005,1,svae,sonar,0.7115379849630294,0.6487603305785123,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6983471074380165,0.6487603305785123,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.5,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.4772727272727273,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.4772727272727273,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.45454545454545453,0.23335698585584155,0.38908392896932786,0.7851239669421487,1.0,0.2727272727272727,0.05,1,svae,sonar,0.806866768187078,0.5785123966942148,0.5041322314049588,0.4380165289256199,0.49173553719008267,0.6198347107438016,0.5785123966942148,0.5041322314049588,0.49173553719008267
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.5,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.5,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.4772727272727273,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.4772727272727273,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.4772727272727273,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.4772727272727273,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4772727272727273,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.45454545454545453,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.5206611570247933,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.45454545454545453,0.23807160421893964,0.47377490707567815,0.5454545454545454,NaN,0.0,0.01,1,svae,sonar,0.720734510633727,0.6446280991735537,0.5619834710743802,0.4793388429752066,0.5619834710743802,0.6983471074380165,0.6446280991735537,0.5619834710743802,0.5619834710743802
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.5,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,2,0.0,0.5,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,3,0.0,0.5,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,4,0.0,0.45454545454545453,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,5,0.0,0.4772727272727273,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,6,0.0,0.45454545454545453,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,7,0.0,0.4772727272727273,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,8,0.0,0.45454545454545453,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,9,0.0,0.45454545454545453,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,1024,16,0.1,10,0.0,0.45454545454545453,0.25826725525163513,0.4729561758122477,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.6983557306182383,0.652892561983471,0.5578512396694215,0.4752066115702479,0.5578512396694215,0.6859504132231404,0.652892561983471,0.5578512396694215,0.5578512396694215
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.40909090909090906,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.36363636363636365,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.36363636363636365,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.3181818181818182,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.396694214876033,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.2272727272727273,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.2272727272727273,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.25,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.2954545454545454,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.26859504132231404,0.2525271593276866,0.5636471069207278,0.6673553719008265,1.0,0.09090909090909091,0.05,1,svae,sonar,0.8427234538694549,0.4380165289256198,0.3801652892561983,0.31404958677685946,0.3677685950413223,0.512396694214876,0.4380165289256198,0.3801652892561983,0.3677685950413223
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.4772727272727273,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.40909090909090906,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.36363636363636365,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.4586776859504132,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.44628099173553715,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.38842975206611574,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.3884297520661157,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.4380165289256198,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.4276859504132232,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.40495867768595045,0.24338991192407922,0.5707923678971021,0.524793388429752,NaN,0.0,0.01,1,svae,sonar,0.7448679861665415,0.4710743801652893,0.39669421487603307,0.32644628099173556,0.39669421487603307,0.5495867768595042,0.4710743801652893,0.39669421487603307,0.39669421487603307
32,8,3,relu,Dense,128,16,0.1,1,0.0,0.45454545454545453,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,2,0.0,0.38636363636363635,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,3,0.0,0.47107438016528924,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,4,0.0,0.41942148760330583,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,5,0.0,0.4380165289256198,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,6,0.0,0.36363636363636365,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,7,0.0,0.45454545454545453,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,8,0.0,0.4834710743801653,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,9,0.0,0.524793388429752,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,128,16,0.1,10,0.0,0.44628099173553715,0.2538119054038834,0.5606422367448826,0.5909090909090909,NaN,0.0,0.005,1,svae,sonar,0.7003115984330878,0.487603305785124,0.4049586776859504,0.33884297520661155,0.4049586776859504,0.5413223140495868,0.487603305785124,0.4049586776859504,0.4049586776859504
32,8,3,relu,Dense,1024,16,0.1,1,0.0,0.4772727272727273,0.23697634332161044,0.5234377893428842,0.7272727272727273,1.0,0.09090909090909091,0.05,1,svae,sonar,0.796628713834832,0.46694214876033063,0.3925619834710744,0.3181818181818182,0.38016528925619836,0.524793388429752,0.46694214876033063,0.3925619834710744,0.38016528925619836
