hidden,latent,layers,nonlinearity,layertype,β,aucpxv,aucpz,ar,i,model,dataset
32,8,3,relu,Dense,1.0,0.8215,0.7025,0.01,6,svae,pima-indians
32,8,3,relu,Dense,1.0,0.7779999999999999,0.6655,0.005,6,svae,pima-indians
32,8,3,relu,Dense,10.0,0.69,0.8039999999999999,0.05,6,svae,pima-indians
32,8,3,relu,Dense,10.0,0.757,0.59,0.01,6,svae,pima-indians
32,8,3,relu,Dense,10.0,0.7949999999999999,0.6125000000000003,0.005,6,svae,pima-indians
32,8,3,relu,Dense,0.01,0.7925,0.449,0.05,7,svae,pima-indians
32,8,3,relu,Dense,0.01,0.771,0.7134999999999999,0.01,7,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8285,0.662,0.005,7,svae,pima-indians
32,8,3,relu,Dense,0.1,0.754,0.3195,0.05,7,svae,pima-indians
32,8,3,relu,Dense,0.1,0.786,0.32199999999999995,0.01,7,svae,pima-indians
32,8,3,relu,Dense,0.1,0.7755,0.4865,0.005,7,svae,pima-indians
32,8,3,relu,Dense,1.0,0.7759999999999999,0.7424999999999999,0.05,7,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8145,0.45,0.01,7,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8444999999999999,0.719,0.005,7,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8395,0.842,0.05,7,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8225,0.3165,0.01,7,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8245,0.8504999999999999,0.005,7,svae,pima-indians
32,8,3,relu,Dense,0.01,0.7265000000000001,0.4835,0.05,8,svae,pima-indians
32,8,3,relu,Dense,0.01,0.739,0.6875,0.01,8,svae,pima-indians
32,8,3,relu,Dense,0.01,0.7815,0.556,0.005,8,svae,pima-indians
32,8,3,relu,Dense,0.1,0.616,0.5644999999999998,0.05,8,svae,pima-indians
32,8,3,relu,Dense,0.1,0.7935,0.6545,0.01,8,svae,pima-indians
32,8,3,relu,Dense,0.1,0.7595,0.16549999999999998,0.005,8,svae,pima-indians
32,8,3,relu,Dense,1.0,0.729,0.5694999999999999,0.05,8,svae,pima-indians
32,8,3,relu,Dense,1.0,0.729,0.8444999999999999,0.01,8,svae,pima-indians
32,8,3,relu,Dense,1.0,0.6805,0.8909999999999999,0.005,8,svae,pima-indians
32,8,3,relu,Dense,10.0,0.7945,0.8550000000000001,0.05,8,svae,pima-indians
32,8,3,relu,Dense,10.0,0.767,0.7085,0.01,8,svae,pima-indians
32,8,3,relu,Dense,10.0,0.7999999999999999,0.743,0.005,8,svae,pima-indians
32,8,3,relu,Dense,0.01,0.7315,0.1975,0.05,9,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8215,0.8465,0.01,9,svae,pima-indians
32,8,3,relu,Dense,0.01,0.8185,0.266,0.005,9,svae,pima-indians
32,8,3,relu,Dense,0.1,0.751,0.6035000000000001,0.05,9,svae,pima-indians
32,8,3,relu,Dense,0.1,0.801,0.741,0.01,9,svae,pima-indians
32,8,3,relu,Dense,0.1,0.845,0.723,0.005,9,svae,pima-indians
32,8,3,relu,Dense,1.0,0.802,0.8,0.05,9,svae,pima-indians
32,8,3,relu,Dense,1.0,0.862,0.808,0.01,9,svae,pima-indians
32,8,3,relu,Dense,1.0,0.725,0.3215,0.005,9,svae,pima-indians
32,8,3,relu,Dense,10.0,0.9085,0.785,0.05,9,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8485,0.5445,0.01,9,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8955,0.7645000000000001,0.005,9,svae,pima-indians
32,8,3,relu,Dense,0.01,0.7585,0.266,0.05,10,svae,pima-indians
32,8,3,relu,Dense,0.01,0.919,0.312,0.01,10,svae,pima-indians
32,8,3,relu,Dense,0.01,0.92,0.32,0.005,10,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8295,0.574,0.05,10,svae,pima-indians
32,8,3,relu,Dense,0.1,0.9209999999999999,0.498,0.01,10,svae,pima-indians
32,8,3,relu,Dense,0.1,0.8969999999999999,0.8835000000000001,0.005,10,svae,pima-indians
32,8,3,relu,Dense,1.0,0.829,0.634,0.05,10,svae,pima-indians
32,8,3,relu,Dense,1.0,0.9045000000000001,0.76,0.01,10,svae,pima-indians
32,8,3,relu,Dense,1.0,0.8415,0.755,0.005,10,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8495,0.8320000000000001,0.05,10,svae,pima-indians
32,8,3,relu,Dense,10.0,0.8905,0.5940000000000001,0.01,10,svae,pima-indians
32,8,3,relu,Dense,10.0,0.9015,0.7945,0.005,10,svae,pima-indians
32,8,3,relu,Dense,0.01,0.4214876033033058,0.4545454545272727,0.05,1,svae,sonar
32,8,3,relu,Dense,0.01,0.4669421487578513,0.3057851239694215,0.01,1,svae,sonar
32,8,3,relu,Dense,0.01,0.4421487603285124,0.3553719008326446,0.005,1,svae,sonar
32,8,3,relu,Dense,0.1,0.37603305784876034,0.322314049572314,0.05,1,svae,sonar
32,8,3,relu,Dense,0.1,0.42148760329421486,0.35537190082355374,0.01,1,svae,sonar
32,8,3,relu,Dense,0.1,0.44214876033305783,0.2975206611475207,0.005,1,svae,sonar
32,8,3,relu,Dense,1.0,0.3677685950268595,0.7561983471016528,0.05,1,svae,sonar
32,8,3,relu,Dense,1.0,0.4214876033033057,0.25619834711528927,0.01,1,svae,sonar
32,8,3,relu,Dense,1.0,0.45041322312768595,0.5537190082673554,0.005,1,svae,sonar
32,8,3,relu,Dense,10.0,0.3636363636409091,0.6157024793247934,0.05,1,svae,sonar
32,8,3,relu,Dense,10.0,0.433884297511157,0.6652892562152892,0.01,1,svae,sonar
32,8,3,relu,Dense,10.0,0.43801652892438014,0.7314049586677686,0.005,1,svae,sonar
32,8,3,relu,Dense,0.01,0.5950413223314049,0.5826446281053719,0.05,2,svae,sonar
32,8,3,relu,Dense,0.01,0.6652892562061984,0.5123966942033058,0.01,2,svae,sonar
32,8,3,relu,Dense,0.01,0.6404958677904958,0.7272727272681818,0.005,2,svae,sonar
32,8,3,relu,Dense,0.1,0.648760330585124,0.7396694214942149,0.05,2,svae,sonar
32,8,3,relu,Dense,0.1,0.6652892562107439,0.5537190082809917,0.01,2,svae,sonar
32,8,3,relu,Dense,0.1,0.6446280991900827,0.47520661154793387,0.005,2,svae,sonar
32,8,3,relu,Dense,1.0,0.5867768595004133,0.8636363636500001,0.05,2,svae,sonar
32,8,3,relu,Dense,1.0,0.65289256197562,0.7314049586859505,0.01,2,svae,sonar
32,8,3,relu,Dense,1.0,0.6115702479342976,0.6776859504095042,0.005,2,svae,sonar
32,8,3,relu,Dense,10.0,0.6446280991764463,0.5867768595095041,0.05,2,svae,sonar
32,8,3,relu,Dense,10.0,0.6528925619847107,0.5454545454590909,0.01,2,svae,sonar
32,8,3,relu,Dense,10.0,0.6859504132404959,0.4214876033169421,0.005,2,svae,sonar
32,8,3,relu,Dense,0.01,0.5371900826326447,0.4876033057694215,0.05,3,svae,sonar
32,8,3,relu,Dense,0.01,0.6239669421421488,0.2727272727318182,0.01,3,svae,sonar
32,8,3,relu,Dense,0.01,0.6363636363727273,0.33057851240785124,0.005,3,svae,sonar
32,8,3,relu,Dense,0.1,0.6033057851396695,0.3636363636090909,0.05,3,svae,sonar
32,8,3,relu,Dense,0.1,0.6280991735553719,0.33057851241239666,0.01,3,svae,sonar
32,8,3,relu,Dense,0.1,0.6446280991582645,0.694214876044215,0.005,3,svae,sonar
32,8,3,relu,Dense,1.0,0.5950413222995868,0.541322314059504,0.05,3,svae,sonar
32,8,3,relu,Dense,1.0,0.6528925619756198,0.6198347107471075,0.01,3,svae,sonar
32,8,3,relu,Dense,1.0,0.6157024793429753,0.2768595041586777,0.005,3,svae,sonar
32,8,3,relu,Dense,10.0,0.5661157024888429,0.7231404958640496,0.05,3,svae,sonar
32,8,3,relu,Dense,10.0,0.5619834710756199,0.5371900826644628,0.01,3,svae,sonar
32,8,3,relu,Dense,10.0,0.6074380165256198,0.5743801652880165,0.005,3,svae,sonar
32,8,3,relu,Dense,0.01,0.4586776859177686,0.5289256198289256,0.05,4,svae,sonar
32,8,3,relu,Dense,0.01,0.5123966942078513,0.35950413223223143,0.01,4,svae,sonar
32,8,3,relu,Dense,0.01,0.5041322313950414,0.7851239669396693,0.005,4,svae,sonar
32,8,3,relu,Dense,0.1,0.4669421487442149,0.46694214874421486,0.05,4,svae,sonar
32,8,3,relu,Dense,0.1,0.4876033057830579,0.6115702479433884,0.01,4,svae,sonar
32,8,3,relu,Dense,0.1,0.5247933884202479,0.7396694214896694,0.005,4,svae,sonar
32,8,3,relu,Dense,1.0,0.5123966942078513,0.4917355371826446,0.05,4,svae,sonar
32,8,3,relu,Dense,1.0,0.5123966942078513,0.2520661157157025,0.01,4,svae,sonar
32,8,3,relu,Dense,1.0,0.545454545440909,0.8966942148830579,0.005,4,svae,sonar
32,8,3,relu,Dense,10.0,0.4999999999681818,0.8388429752024794,0.05,4,svae,sonar
32,8,3,relu,Dense,10.0,0.4834710743698347,0.8966942148648761,0.01,4,svae,sonar
32,8,3,relu,Dense,10.0,0.5165289255983471,0.640495867772314,0.005,4,svae,sonar
32,8,3,relu,Dense,0.01,0.4297520661342975,0.5537190082582645,0.05,5,svae,sonar
32,8,3,relu,Dense,0.01,0.479338842970248,0.7190082644780992,0.01,5,svae,sonar
32,8,3,relu,Dense,0.01,0.4710743801619835,0.2107438016516529,0.005,5,svae,sonar
32,8,3,relu,Dense,0.1,0.5000000000227273,0.5578512396896694,0.05,5,svae,sonar
32,8,3,relu,Dense,0.1,0.4752066115752066,0.549586776881405,0.01,5,svae,sonar
32,8,3,relu,Dense,0.1,0.48760330576942146,0.4173553718991736,0.005,5,svae,sonar
32,8,3,relu,Dense,1.0,0.4380165289334711,0.876033057835124,0.05,5,svae,sonar
32,8,3,relu,Dense,1.0,0.5000000000045455,0.5289256198334711,0.01,5,svae,sonar
32,8,3,relu,Dense,1.0,0.5165289256256198,0.5495867768541323,0.005,5,svae,sonar
32,8,3,relu,Dense,10.0,0.45867768592685954,0.5041322314268595,0.05,5,svae,sonar
32,8,3,relu,Dense,10.0,0.442148760314876,0.4008264462599173,0.01,5,svae,sonar
32,8,3,relu,Dense,10.0,0.4297520660933884,0.5537190082764463,0.005,5,svae,sonar
32,8,3,relu,Dense,0.01,0.5785123966921488,0.21074380166528928,0.05,6,svae,sonar
32,8,3,relu,Dense,0.01,0.7561983471243802,0.7148760330603307,0.01,6,svae,sonar
32,8,3,relu,Dense,0.01,0.665289256183471,0.6280991735417355,0.005,6,svae,sonar
32,8,3,relu,Dense,0.1,0.5991735537128099,0.5743801652971074,0.05,6,svae,sonar
32,8,3,relu,Dense,0.1,0.6694214875830579,0.4380165289334711,0.01,6,svae,sonar
32,8,3,relu,Dense,0.1,0.574380165292562,0.8595041322095041,0.005,6,svae,sonar
32,8,3,relu,Dense,1.0,0.6074380165301653,0.6239669421421488,0.05,6,svae,sonar
32,8,3,relu,Dense,1.0,0.6404958677495868,0.4090909091136364,0.01,6,svae,sonar
32,8,3,relu,Dense,1.0,0.6983471074256199,0.6487603305760331,0.005,6,svae,sonar
32,8,3,relu,Dense,10.0,0.5661157024888429,0.710743801642562,0.05,6,svae,sonar
32,8,3,relu,Dense,10.0,0.6487603305714876,0.7272727272772728,0.01,6,svae,sonar
32,8,3,relu,Dense,10.0,0.6570247933842975,0.6900826446400826,0.005,6,svae,sonar
32,8,3,relu,Dense,0.01,0.5413223140776859,0.4999999999954546,0.05,7,svae,sonar
32,8,3,relu,Dense,0.01,0.623966942164876,0.5661157024933885,0.01,7,svae,sonar
32,8,3,relu,Dense,0.01,0.5950413223086777,0.7561983471016529,0.005,7,svae,sonar
32,8,3,relu,Dense,0.1,0.5123966942260331,0.4008264463008264,0.05,7,svae,sonar
32,8,3,relu,Dense,0.1,0.590909090940909,0.694214876035124,0.01,7,svae,sonar
32,8,3,relu,Dense,0.1,0.5909090909227274,0.2975206611520661,0.005,7,svae,sonar
32,8,3,relu,Dense,1.0,0.5578512397033059,0.768595041327686,0.05,7,svae,sonar
32,8,3,relu,Dense,1.0,0.5123966942396694,0.44628099172355373,0.01,7,svae,sonar
32,8,3,relu,Dense,1.0,0.5454545454499999,0.45867768596776864,0.005,7,svae,sonar
32,8,3,relu,Dense,10.0,0.5413223140685951,0.12396694215578513,0.05,7,svae,sonar
32,8,3,relu,Dense,10.0,0.5619834710665289,0.5082644628400826,0.01,7,svae,sonar
32,8,3,relu,Dense,10.0,0.5826446280917356,0.6983471074438017,0.005,7,svae,sonar
32,8,3,relu,Dense,0.01,0.5454545454454546,0.6239669421512397,0.05,8,svae,sonar
32,8,3,relu,Dense,0.01,0.5578512396487604,0.4256198346756198,0.01,8,svae,sonar
32,8,3,relu,Dense,0.01,0.6198347107471075,0.2603305785012397,0.005,8,svae,sonar
32,8,3,relu,Dense,0.1,0.5661157024797521,0.7561983471061985,0.05,8,svae,sonar
32,8,3,relu,Dense,0.1,0.5909090909,0.3677685950495868,0.01,8,svae,sonar
32,8,3,relu,Dense,0.1,0.6198347107561983,0.7933884297524794,0.005,8,svae,sonar
32,8,3,relu,Dense,1.0,0.6157024793475206,0.7768595041359504,0.05,8,svae,sonar
32,8,3,relu,Dense,1.0,0.640495867772314,0.33471074379380167,0.01,8,svae,sonar
32,8,3,relu,Dense,1.0,0.6322314049504132,0.297520661170248,0.005,8,svae,sonar
32,8,3,relu,Dense,10.0,0.5785123966921487,0.19834710745289258,0.05,8,svae,sonar
32,8,3,relu,Dense,10.0,0.6198347107289256,0.4421487603012397,0.01,8,svae,sonar
32,8,3,relu,Dense,10.0,0.611570247938843,0.6033057851305785,0.005,8,svae,sonar
32,8,3,relu,Dense,0.01,0.5082644628309918,0.07851239669214875,0.05,9,svae,sonar
32,8,3,relu,Dense,0.01,0.5785123967012397,0.4917355372008265,0.01,9,svae,sonar
32,8,3,relu,Dense,0.01,0.5702479338884298,0.5206611570206612,0.005,9,svae,sonar
32,8,3,relu,Dense,0.1,0.5371900826553719,0.7933884297342976,0.05,9,svae,sonar
32,8,3,relu,Dense,0.1,0.6033057851305785,0.6900826446173554,0.01,9,svae,sonar
32,8,3,relu,Dense,0.1,0.5826446281235537,0.5537190082719008,0.005,9,svae,sonar
32,8,3,relu,Dense,1.0,0.5454545454636364,0.607438016516529,0.05,9,svae,sonar
32,8,3,relu,Dense,1.0,0.5619834710710744,0.7314049586995868,0.01,9,svae,sonar
32,8,3,relu,Dense,1.0,0.6570247934070248,0.2851239669533058,0.005,9,svae,sonar
32,8,3,relu,Dense,10.0,0.49173553721446284,0.8471074380334711,0.05,9,svae,sonar
32,8,3,relu,Dense,10.0,0.6033057851305785,0.516528925607438,0.01,9,svae,sonar
32,8,3,relu,Dense,10.0,0.5743801652880165,0.8884297520702479,0.005,9,svae,sonar
32,8,3,relu,Dense,0.01,0.43801652892438014,0.6404958677632232,0.05,10,svae,sonar
32,8,3,relu,Dense,0.01,0.48347107436074377,0.7190082644735537,0.01,10,svae,sonar
32,8,3,relu,Dense,0.01,0.5371900826644628,0.6900826446264463,0.005,10,svae,sonar
32,8,3,relu,Dense,0.1,0.3884297520657025,0.5454545454454546,0.05,10,svae,sonar
32,8,3,relu,Dense,0.1,0.5330578512376033,0.4297520661161157,0.01,10,svae,sonar
32,8,3,relu,Dense,0.1,0.4834710743971074,0.6074380165483472,0.005,10,svae,sonar
32,8,3,relu,Dense,1.0,0.45867768594049585,0.43388429751115704,0.05,10,svae,sonar
32,8,3,relu,Dense,1.0,0.5413223140595042,0.44628099172355373,0.01,10,svae,sonar
32,8,3,relu,Dense,1.0,0.5454545454545454,0.7024793388252065,0.005,10,svae,sonar
32,8,3,relu,Dense,10.0,0.48760330577396693,0.8264462809855372,0.05,10,svae,sonar
32,8,3,relu,Dense,10.0,0.5,0.5082644628173554,0.01,10,svae,sonar
32,8,3,relu,Dense,10.0,0.4545454545090909,0.8264462809855372,0.005,10,svae,sonar
32,8,3,relu,Dense,0.01,0.6364991059038129,0.7486864472249228,0.05,1,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7507616398401288,0.9462243636267371,0.01,1,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8591159458653876,0.02985297039036581,0.005,1,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.6898028567041324,0.14308066760354024,0.05,1,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.7241456387853958,0.9612143188171122,0.01,1,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.85560853919,0.36562023975068,0.005,1,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6742692672795757,0.9487797205024248,0.05,1,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8446530675236855,0.16665838797572768,0.01,1,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.900371437394187,0.5680674216844588,0.005,1,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.741837207759627,0.9483271518966748,0.05,1,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8246765790218582,0.8104372254164702,0.01,1,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.878543281008518,0.9248818906231352,0.005,1,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7006313883876552,0.21344956619677238,0.05,2,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7993548137845843,0.31346170828078157,0.01,2,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.866119720952647,0.12284478001646192,0.005,2,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.6223480583677188,0.6650716382938177,0.05,2,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.7399055125096544,0.9707348168623148,0.01,2,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8583515464570531,0.7913934697569653,0.005,2,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6848273616364249,0.845552685604983,0.05,2,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8475478508458395,0.8400611519518055,0.01,2,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.871009669511014,0.4044693909110647,0.005,2,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.5931849791372034,0.7968905225484083,0.05,2,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8766722961765935,0.7649458021393672,0.01,2,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.916846038362713,0.910032673244693,0.005,2,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.6004647106847442,0.1946707287504501,0.05,3,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7876597787874778,0.44340960770306537,0.01,3,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8353947281280615,0.8882928229283588,0.005,3,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.6539174779767708,0.5573713490898976,0.05,3,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8155258626335306,0.7455791774243428,0.01,3,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8475782060645736,0.97153233104784,0.005,3,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6125102103892877,0.8591573393240514,0.05,3,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8041619754037989,0.9175773229922345,0.01,3,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8601563017346407,0.6188710069128811,0.005,3,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.5941121928549843,0.9081810053500479,0.05,3,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8624936529959492,0.8384964787928196,0.01,3,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8729386052024923,0.7304953970460432,0.005,3,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.6458347131088003,0.9858655098452429,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.851527143072354,0.6905231030747823,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8124848223951576,0.8844570280520295,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.6278202750707824,0.6539450736284825,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8111629909238783,0.9652350045113591,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8584370929614256,0.5172969512326454,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6930287877749799,0.8337141532432162,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.7894065832186395,0.8147449058340406,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8780824337114829,0.5746103494691682,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.7000242841663212,0.8114996578075533,0.05,4,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.7968684460337144,0.7991009338343186,0.01,4,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.9056973971789063,0.6038341391275154,0.005,4,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.6830860763353067,0.6181121266350352,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7957094288837385,0.261184515534116,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8565909442102292,0.7238255292885558,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.5922688036750828,0.2060290968496134,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8631780250368862,0.7241980705055934,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8704246418032856,0.29492571252091226,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.643891979598522,0.9258725743466739,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8302619378682145,0.9656461796653455,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8132685387630111,0.8698837671376402,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.5904668079531648,0.8556002604929079,0.05,5,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8612877232449733,0.9762042739901569,0.01,5,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.9055897741618794,0.375438770773403,0.005,5,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.6301659050245025,0.9657813983236889,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8278831931416185,0.6284991279781732,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8347765856451234,0.6787397620152301,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.6917759454267586,0.7062001898551428,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8159591142888477,0.8736257367956021,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8698258162789991,0.32799357572668775,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6728287745372227,0.9222133916155718,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.7914017484586285,0.8165772567682471,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8843659624259954,0.482300152328102,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.6958766584968585,0.6846645473221865,0.05,6,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8689896681870982,0.8665336556581186,0.01,6,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.9201354394263338,0.8036928494147176,0.005,6,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.5853864494364079,0.1187275095462608,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7799716316684385,0.3091843830739494,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8763107932108029,0.2374660573528603,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.5664034042021571,0.9200912863864888,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8304495882676147,0.7004823718997848,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8420011258996046,0.5069816985682764,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.595916948140889,0.9714219484512255,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8193561383696267,0.8213375058014042,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8464743801997469,0.946213325382583,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.6722713424706377,0.9787485925883422,0.05,7,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8813166434867751,0.921918118185608,0.01,7,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.9083327814202578,0.8393629820976393,0.005,7,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.6391400092759013,0.6742389120701114,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7963220522300815,0.9690487228523644,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7921302735237519,0.9172903282637688,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.5825109830671272,0.04016822305979232,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.7359758924400626,0.5801543148545868,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.819714881776285,0.9610487449435138,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6376553634859428,0.8436044329677191,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8096452303575977,0.47832913879894495,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8511711592204677,0.9592881426969736,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.6167461421277943,0.6237443980824999,0.05,8,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8830192948722521,0.8660783274818569,0.01,8,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8942590016955205,0.9797034019851847,0.005,8,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.6264874053460292,0.6947314391702948,0.05,9,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8037839150531669,0.16063977746900682,0.01,9,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7954472702370986,0.6403045455550064,0.005,9,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.648610835155096,0.33099598207532394,0.05,9,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.7502566395116119,0.5849807934305687,0.01,9,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8323426496181557,0.8235672340232844,0.005,9,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.6103025586702626,0.9459511667428485,0.05,9,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8722901075080486,0.9727272225446414,0.01,9,svae,statlog-satimage
32,8,3,relu,Dense,1.0,0.8387696756968873,0.8400197584842758,0.005,9,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.6806907742185522,0.6974358125237596,0.05,9,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.9131923747689621,0.49790273086092074,0.01,9,svae,statlog-satimage
32,8,3,relu,Dense,10.0,0.8958871448383884,0.8428841865823693,0.005,9,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7078973221130656,0.23217321235371657,0.05,10,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.8035714285570907,0.5176005033523804,0.01,10,svae,statlog-satimage
32,8,3,relu,Dense,0.01,0.7838405413171711,0.45768759520454727,0.005,10,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.6299147846416617,0.21278451111839028,0.05,10,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.7826346115616651,0.5856872419764905,0.01,10,svae,statlog-satimage
32,8,3,relu,Dense,0.1,0.8605398812241912,0.6527281056061894,0.005,10,svae,statlog-satimage
