hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,fc,aucpxv,aucf2,aucf3,ar,i,κ,anom_disc,model,dataset
32,8,3,relu,Dense,128,0,10.0,28,0.6716190476190476,0.37009523809523803,0.3398095238095238,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,29,0.6716190476190476,0.3819047619047619,0.3398095238095238,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,30,0.6716190476190476,0.38609523809523805,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,31,0.6716190476190476,0.3718095238095238,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,32,0.6716190476190476,0.38152380952380954,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,33,0.6716190476190476,0.36057142857142854,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,34,0.6716190476190476,0.392,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,35,0.6716190476190476,0.3580952380952381,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,36,0.6716190476190476,0.3881904761904762,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,37,0.6716190476190476,0.42114285714285715,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,38,0.6716190476190476,0.4137142857142857,0.33961904761904754,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,39,0.6716190476190476,0.41866666666666663,0.3399999999999999,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,40,0.6716190476190476,0.3563809523809524,0.3401904761904761,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,41,0.6716190476190476,0.44780952380952377,0.3401904761904761,0.05,4,50.0,3,svae,yeast
32,8,3,relu,Dense,128,0,10.0,42,0.6716190476190476,0.37542857142857144,0.3062857142857143,0.05,4,50.0,4,svae,yeast
32,8,3,relu,Dense,128,0,10.0,43,0.6716190476190476,0.3820952380952381,0.30647619047619046,0.05,4,50.0,4,svae,yeast
32,8,3,relu,Dense,128,0,10.0,44,0.6716190476190476,0.41104761904761905,0.30304761904761907,0.05,4,50.0,4,svae,yeast
32,8,3,relu,Dense,128,0,10.0,45,0.6716190476190476,0.3645714285714286,0.3028571428571429,0.05,4,50.0,4,svae,yeast
32,8,3,relu,Dense,128,0,10.0,46,0.6716190476190476,0.41200000000000003,0.3028571428571429,0.05,4,50.0,4,svae,yeast
32,8,3,relu,Dense,128,0,10.0,47,0.6716190476190476,0.30800000000000005,0.2403809523809524,0.05,4,50.0,5,svae,yeast
32,8,3,relu,Dense,128,0,10.0,48,0.6716190476190476,0.29542857142857143,0.24095238095238095,0.05,4,50.0,5,svae,yeast
32,8,3,relu,Dense,128,0,10.0,49,0.6716190476190476,0.30019047619047623,0.2407619047619048,0.05,4,50.0,5,svae,yeast
32,8,3,relu,Dense,128,0,10.0,50,0.6716190476190476,0.2700952380952381,0.2407619047619048,0.05,4,50.0,5,svae,yeast
32,8,3,relu,Dense,512,0,10.0,1,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,2,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,3,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,4,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,5,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,6,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,7,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,8,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,9,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,10,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,11,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,12,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,13,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,14,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,15,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,16,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,17,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,18,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,19,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,20,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,21,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,22,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,23,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,24,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,25,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,26,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,27,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,28,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,29,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,30,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,31,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,32,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,33,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,34,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,35,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,36,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,37,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,38,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,39,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,40,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,41,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,42,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,43,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,44,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,45,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,46,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,47,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,48,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,49,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,50,0.664952380952381,0.5,0.5,0.05,4,0.5,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,1,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,2,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,3,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,4,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,5,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,6,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,7,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,8,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,9,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,10,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,11,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,12,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,13,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,14,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,15,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,16,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,17,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,18,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,19,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,20,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,21,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,22,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,23,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,24,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,25,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,26,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,27,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,28,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,29,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,30,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,31,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,32,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,33,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,34,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,35,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,36,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,37,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,38,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,39,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,40,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,41,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,42,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,43,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,44,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,45,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,46,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,47,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,48,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,49,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,50,0.664952380952381,0.5,0.5,0.05,4,1.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,1,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,2,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,3,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,4,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,5,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,6,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,7,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,8,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,9,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,10,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,11,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,12,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,13,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,14,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,15,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,16,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,17,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,18,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,19,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,20,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,21,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,22,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,23,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,24,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,25,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,26,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,27,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,28,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,29,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,30,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,31,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,32,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,33,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,34,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,35,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,36,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,37,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,38,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,39,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,40,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,41,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,42,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,43,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,44,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,45,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,46,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,47,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,48,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,49,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,50,0.664952380952381,0.5,0.5,0.05,4,3.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,1,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,2,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,3,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,4,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,5,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,6,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,7,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,8,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,9,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,10,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,11,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,12,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,13,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,14,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,15,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,16,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,17,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,18,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,19,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,20,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,21,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,22,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,23,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,24,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,25,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,26,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,27,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,28,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,29,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,30,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,31,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,32,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,33,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,34,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,35,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,36,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,37,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,38,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,39,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,40,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,41,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,42,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,43,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,44,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,45,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,46,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,47,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,48,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,49,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,50,0.664952380952381,0.5,0.5,0.05,4,5.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,1,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,2,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,3,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,4,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,5,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,6,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,7,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,8,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,9,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,10,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,11,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
32,8,3,relu,Dense,512,0,10.0,12,0.664952380952381,0.5,0.5,0.05,4,10.0,0,svae,yeast
