hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,Column1,mean auc,std auc,mean knnauc,std auc2
32,8,3,relu,Dense,32,32,0.1,1,0.111111111,0.845487093,0.240131875,0.338851946,0.650179009,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.791219145,0.236817314,0.388683174,0.598973054,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.064516129,0.874599585,0.25418677,0.318942364,0.597983795,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.177777778,0.896457509,0.22449006,0.257702722,0.614471453,0.5,0.068965517,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.571038251,0.233858596,0.267399425,0.530478613,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.4375,0.842283776,0.21358009,0.252506416,0.579706049,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.195121951,0.848219333,0.223475227,0.22301844,0.534482759,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.2,0.837855662,0.235911268,0.281476211,0.595251555,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.355555556,0.905596382,0.221770032,0.286897427,0.649331072,0.666666667,0.206896552,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.102564103,0.908988129,0.244721335,0.291156415,0.548991897,NaN,0,0.005,1,svae,cardiotocography,Better,0.853985302,0.054183277,0.589984926,0.042589727
32,8,3,relu,Dense,32,32,0.1,2,0.1,0.843320143,0.240131875,0.338851946,0.650179009,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.266666667,0.7940456,0.236817314,0.388683174,0.598973054,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.186046512,0.907386471,0.25418677,0.318942364,0.597983795,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.36,0.911155078,0.22449006,0.257702722,0.614471453,0.5,0.068965517,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.137931034,0.755888449,0.233858596,0.267399425,0.530478613,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.393939394,0.831354814,0.21358009,0.252506416,0.579706049,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.19047619,0.902769927,0.223475227,0.22301844,0.534482759,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.367346939,0.822592802,0.235911268,0.281476211,0.595251555,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.344827586,0.862351611,0.221770032,0.286897427,0.649331072,0.666666667,0.206896552,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.146341463,0.920199736,0.244721335,0.291156415,0.548991897,NaN,0,0.005,1,svae,cardiotocography,Better,0.892783117,0.042965408,0.589984926,0.042589727
32,8,3,relu,Dense,32,32,0.1,3,0.4,0.938194837,0.240131875,0.338851946,0.650179009,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.264150943,0.876295459,0.236817314,0.388683174,0.598973054,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.307692308,0.93207085,0.25418677,0.318942364,0.597983795,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.222222222,0.908328623,0.22449006,0.257702722,0.614471453,0.5,0.068965517,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.098360656,0.836630865,0.233858596,0.267399425,0.530478613,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.346666667,0.884115319,0.21358009,0.252506416,0.579706049,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.266666667,0.943470888,0.223475227,0.22301844,0.534482759,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.360655738,0.819389486,0.235911268,0.281476211,0.595251555,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.423076923,0.869135105,0.221770032,0.286897427,0.649331072,0.666666667,0.206896552,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.259259259,0.914075749,0.244721335,0.291156415,0.548991897,NaN,0,0.005,1,svae,cardiotocography,Better,0.90192199,0.033530813,0.589984926,0.042589727
32,8,3,relu,Dense,32,32,0.1,4,0.357142857,0.940079141,0.240131875,0.338851946,0.650179009,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.366666667,0.877991332,0.236817314,0.388683174,0.598973054,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.296296296,0.917279065,0.25418677,0.318942364,0.597983795,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.463768116,0.910401357,0.22449006,0.257702722,0.614471453,0.5,0.068965517,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.207792208,0.917938572,0.233858596,0.267399425,0.530478613,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.431818182,0.88430375,0.21358009,0.252506416,0.579706049,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.363636364,0.92443942,0.223475227,0.22301844,0.534482759,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.349206349,0.82146222,0.235911268,0.281476211,0.595251555,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.305084746,0.911249293,0.221770032,0.286897427,0.649331072,0.666666667,0.206896552,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.347826087,0.902769927,0.244721335,0.291156415,0.548991897,NaN,0,0.005,1,svae,cardiotocography,Better,0.905191257,0.026522688,0.589984926,0.042589727
32,8,3,relu,Dense,32,32,0.1,5,0.208333333,0.933860938,0.240131875,0.338851946,0.650179009,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.48,0.911437724,0.236817314,0.388683174,0.598973054,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.25,0.913227812,0.25418677,0.318942364,0.597983795,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.410958904,0.91445261,0.22449006,0.257702722,0.614471453,0.5,0.068965517,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.184210526,0.928208027,0.233858596,0.267399425,0.530478613,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.43956044,0.883832674,0.21358009,0.252506416,0.579706049,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.225806452,0.911531939,0.223475227,0.22301844,0.534482759,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.422535211,0.840116827,0.235911268,0.281476211,0.595251555,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.417910448,0.912474091,0.221770032,0.286897427,0.649331072,0.666666667,0.206896552,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.29787234,0.905031091,0.239187106,0.2857951,0.662756736,1,0.068965517,0.01,1,svae,cardiotocography,Better,0.855992086,0.07505031,0.66525815,0.053575386
32,8,3,relu,Dense,32,32,0.1,1,0.176470588,0.889485585,0.24738213,0.350673549,0.790559638,1,0.275862069,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.266666667,0.876578104,0.228497595,0.357627903,0.650084794,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.222222222,0.885057471,0.245661104,0.304798109,0.646975692,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.208333333,0.82419446,0.253275492,0.281289008,0.697663463,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.064516129,0.916431129,0.264944369,0.323294763,0.61315244,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.181818182,0.925852647,0.199964946,0.235471504,0.631571509,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.367346939,0.859525155,0.241988124,0.237789628,0.693753533,1,0.034482759,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.064516129,0.672131148,0.217640306,0.258880537,0.603259845,0.5,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.105263158,0.805634068,0.227488021,0.293296404,0.662803844,0.75,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.140350877,0.840682118,0.239187106,0.2857951,0.662756736,1,0.068965517,0.01,1,svae,cardiotocography,Better,0.882108536,0.05007348,0.66525815,0.053575386
32,8,3,relu,Dense,32,32,0.1,2,0.2,0.931411344,0.24738213,0.350673549,0.790559638,1,0.275862069,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.235294118,0.931222913,0.228497595,0.357627903,0.650084794,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.338983051,0.924250989,0.245661104,0.304798109,0.646975692,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.25,0.833804409,0.253275492,0.281289008,0.697663463,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.244897959,0.939419634,0.264944369,0.323294763,0.61315244,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.177777778,0.893065762,0.199964946,0.235471504,0.631571509,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.333333333,0.871490484,0.241988124,0.237789628,0.693753533,1,0.034482759,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.157894737,0.792538157,0.217640306,0.258880537,0.603259845,0.5,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.19047619,0.863199548,0.227488021,0.293296404,0.662803844,0.75,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.317460317,0.890898813,0.239187106,0.2857951,0.662756736,1,0.068965517,0.01,1,svae,cardiotocography,Better,0.883342755,0.0469436,0.66525815,0.053575386
32,8,3,relu,Dense,32,32,0.1,3,0.311111111,0.950913887,0.24738213,0.350673549,0.790559638,1,0.275862069,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.350877193,0.90211042,0.228497595,0.357627903,0.650084794,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.476190476,0.916525344,0.245661104,0.304798109,0.646975692,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.262295082,0.852647447,0.253275492,0.281289008,0.697663463,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.285714286,0.938665913,0.264944369,0.323294763,0.61315244,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.222222222,0.895326927,0.199964946,0.235471504,0.631571509,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.434782609,0.841247409,0.241988124,0.237789628,0.693753533,1,0.034482759,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.226415094,0.807612587,0.217640306,0.258880537,0.603259845,0.5,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.133333333,0.837478802,0.227488021,0.293296404,0.662803844,0.75,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.295454545,0.887695497,0.239187106,0.2857951,0.662756736,1,0.068965517,0.01,1,svae,cardiotocography,Better,0.88480309,0.038880661,0.66525815,0.053575386
32,8,3,relu,Dense,32,32,0.1,4,0.476190476,0.931976635,0.24738213,0.350673549,0.790559638,1,0.275862069,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.376811594,0.916902205,0.228497595,0.357627903,0.650084794,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.358208955,0.91464104,0.245661104,0.304798109,0.646975692,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.34375,0.833144903,0.253275492,0.281289008,0.697663463,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.264705882,0.930657622,0.264944369,0.323294763,0.61315244,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.384615385,0.87959299,0.199964946,0.235471504,0.631571509,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.490566038,0.850103637,0.241988124,0.237789628,0.693753533,1,0.034482759,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.254545455,0.826644055,0.217640306,0.258880537,0.603259845,0.5,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.115942029,0.87667232,0.227488021,0.293296404,0.662803844,0.75,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.317073171,0.901074053,0.239187106,0.2857951,0.662756736,1,0.068965517,0.01,1,svae,cardiotocography,Better,0.888581119,0.039440588,0.66525815,0.053575386
32,8,3,relu,Dense,32,32,0.1,5,0.377358491,0.924156774,0.24738213,0.350673549,0.790559638,1,0.275862069,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.43902439,0.926794799,0.228497595,0.357627903,0.650084794,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.405405405,0.920293951,0.245661104,0.304798109,0.646975692,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.305084746,0.85905408,0.253275492,0.281289008,0.697663463,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.184615385,0.92736009,0.264944369,0.323294763,0.61315244,1,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.35483871,0.894007914,0.199964946,0.235471504,0.631571509,1,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.464285714,0.853401168,0.241988124,0.237789628,0.693753533,1,0.034482759,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.264705882,0.810533258,0.217640306,0.258880537,0.603259845,0.5,0.068965517,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.212121212,0.869135105,0.227488021,0.293296404,0.662803844,0.75,0.103448276,0.01,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.2,0.892594686,0.230286725,0.25570409,0.870548332,0.866666667,0.448275862,0.05,1,svae,cardiotocography,Better,0.862059544,0.063287232,0.87078387,0.025550909
32,8,3,relu,Dense,32,32,0.1,1,0.064516129,0.912850952,0.264079789,0.363926813,0.878368193,0.666666667,0.206896552,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.043478261,0.714245336,0.234703762,0.393866878,0.86433013,0.785714286,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.108108108,0.848784624,0.209088351,0.252885209,0.88194837,0.7,0.24137931,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.305084746,0.83908046,0.207271763,0.231697628,0.870124364,0.846153846,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.114285714,0.952798191,0.256460254,0.33634624,0.91954023,0.8125,0.448275862,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.176470588,0.833521764,0.207884499,0.253555538,0.865366497,0.727272727,0.275862069,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.121212121,0.889485585,0.270336168,0.249377367,0.84162427,0.714285714,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.176470588,0.861692105,0.223695716,0.268476577,0.825843226,0.555555556,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.3,0.875541737,0.207664847,0.272939827,0.890145091,0.6875,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.3,0.839645751,0.230286725,0.25570409,0.870548332,0.866666667,0.448275862,0.05,1,svae,cardiotocography,Worse,0.858234407,0.054866218,0.87078387,0.025550909
32,8,3,relu,Dense,32,32,0.1,2,0.093023256,0.888166572,0.264079789,0.363926813,0.878368193,0.666666667,0.206896552,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.035714286,0.718861881,0.234703762,0.393866878,0.86433013,0.785714286,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.121212121,0.869888826,0.209088351,0.252885209,0.88194837,0.7,0.24137931,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.438356164,0.888637648,0.207271763,0.231697628,0.870124364,0.846153846,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.16,0.877991332,0.256460254,0.33634624,0.91954023,0.8125,0.448275862,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.367346939,0.860749953,0.207884499,0.253555538,0.865366497,0.727272727,0.275862069,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.117647059,0.894573205,0.270336168,0.249377367,0.84162427,0.714285714,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.238095238,0.83144903,0.223695716,0.268476577,0.825843226,0.555555556,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.32,0.912379876,0.207664847,0.272939827,0.890145091,0.6875,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.438356164,0.902864142,0.230286725,0.25570409,0.870548332,0.866666667,0.448275862,0.05,1,svae,cardiotocography,Better,0.896985114,0.030056801,0.87078387,0.025550909
32,8,3,relu,Dense,32,32,0.1,3,0.185185185,0.913887319,0.264079789,0.363926813,0.878368193,0.666666667,0.206896552,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.121212121,0.84690032,0.234703762,0.393866878,0.86433013,0.785714286,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.044444444,0.901450914,0.209088351,0.252885209,0.88194837,0.7,0.24137931,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.390243902,0.874034294,0.207271763,0.231697628,0.870124364,0.846153846,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.275862069,0.941398153,0.256460254,0.33634624,0.91954023,0.8125,0.448275862,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.19047619,0.913039382,0.207884499,0.253555538,0.865366497,0.727272727,0.275862069,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.176470588,0.904088939,0.270336168,0.249377367,0.84162427,0.714285714,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.264150943,0.852647447,0.223695716,0.268476577,0.825843226,0.555555556,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.321428571,0.91954023,0.207664847,0.272939827,0.890145091,0.6875,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.288461538,0.877237611,0.230286725,0.25570409,0.870548332,0.866666667,0.448275862,0.05,1,svae,cardiotocography,Better,0.888053514,0.02884147,0.87078387,0.025550909
32,8,3,relu,Dense,32,32,0.1,4,0.327272727,0.923120407,0.264079789,0.363926813,0.878368193,0.666666667,0.206896552,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.236842105,0.890710383,0.234703762,0.393866878,0.86433013,0.785714286,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.092307692,0.859525155,0.209088351,0.252885209,0.88194837,0.7,0.24137931,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.390804598,0.860938383,0.207271763,0.231697628,0.870124364,0.846153846,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.322580645,0.920293951,0.256460254,0.33634624,0.91954023,0.8125,0.448275862,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.266666667,0.897493876,0.207884499,0.253555538,0.865366497,0.727272727,0.275862069,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.341463415,0.910401357,0.270336168,0.249377367,0.84162427,0.714285714,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.294117647,0.836254004,0.223695716,0.268476577,0.825843226,0.555555556,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.307692308,0.904560015,0.207664847,0.272939827,0.890145091,0.6875,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.291262136,0.877802902,0.230286725,0.25570409,0.870548332,0.866666667,0.448275862,0.05,1,svae,cardiotocography,Better,0.887582438,0.030688991,0.87078387,0.025550909
32,8,3,relu,Dense,32,32,0.1,5,0.303030303,0.925004711,0.264079789,0.363926813,0.878368193,0.666666667,0.206896552,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.238095238,0.913887319,0.234703762,0.393866878,0.86433013,0.785714286,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.166666667,0.869040889,0.209088351,0.252885209,0.88194837,0.7,0.24137931,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.413043478,0.86451856,0.207271763,0.231697628,0.870124364,0.846153846,0.379310345,0.05,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.325,0.927736951,0.256460254,0.33634624,0.91954023,0.8125,0.448275862,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.21875,0.884774826,0.207884499,0.253555538,0.865366497,0.727272727,0.275862069,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.292682927,0.885245902,0.270336168,0.249377367,0.84162427,0.714285714,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.213333333,0.827397777,0.223695716,0.268476577,0.825843226,0.555555556,0.172413793,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.338461538,0.900414547,0.207664847,0.272939827,0.890145091,0.6875,0.379310345,0.05,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.608535896,0.268309395,0.318064785,0.58045977,NaN,0,0.005,1,svae,cardiotocography,Better,0.678952327,0.136130412,0.576163558,0.026947619
32,8,3,relu,Dense,128,16,0.1,1,0.064516129,0.814820049,0.253541204,0.351869236,0.567505182,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.512813265,0.254477852,0.422462781,0.597983795,1,0.034482759,0.005,1,svae,cardiotocography,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.0625,0.815809308,0.281576341,0.348267692,0.598643301,1,0.068965517,0.005,1,svae,cardiotocography,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.263157895,0.86941775,0.252091417,0.279616836,0.564867157,NaN,0,0.005,1,svae,cardiotocography,Better,,,,
