hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,fc,aucpxv,aucf2,aucf3,ar,i,κ,anom_disc,model,dataset
32,8,3,relu,Dense,128,0,0.1,5,0.5303858732839091,0.8477975656147795,0.8086201593210336,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,6,0.5303858732839091,0.8544202484604616,0.8091851275258787,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,7,0.5303858732839091,0.8479607786517347,0.8102083477190978,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,8,0.5303858732839091,0.8466676292050896,0.810214625143596,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,9,0.5303858732839091,0.8527755632419132,0.8102209025680943,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,10,0.5303858732839091,0.8528069503644045,0.8102962316620737,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,1,0.5303858732839091,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,2,0.5303858732839091,0.8140877960590329,0.8116960973251893,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,3,0.5303858732839091,0.8290217889404334,0.8116898199006911,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,4,0.5303858732839091,0.8166866498013194,0.8116898199006911,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,5,0.5303858732839091,0.8281241172371798,0.8116898199006911,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,6,0.5303858732839091,0.8261216188222297,0.8116835424761929,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,7,0.5303858732839091,0.823974739643819,0.8116835424761929,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,8,0.5303858732839091,0.8211310663460996,0.8116835424761929,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,9,0.5303858732839091,0.8333029924482583,0.8116709876271962,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,10,0.5303858732839091,0.8127946466123879,0.8116709876271962,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,1,0.5303858732839091,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,2,0.5303858732839091,0.8310368422043803,0.8119283620316257,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,3,0.5303858732839091,0.8265735933861055,0.8121417944645671,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,4,0.5303858732839091,0.8275089296363488,0.8122171235585465,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,5,0.5303858732839091,0.8317085266256959,0.8122171235585465,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,6,0.5303858732839091,0.8328824050068738,0.812273620379031,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,7,0.5303858732839091,0.831551591013239,0.8122798978035292,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,8,0.5303858732839091,0.8330393406193307,0.8122422332565395,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,9,0.5303858732839091,0.8343827094619619,0.8122422332565395,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,10,0.5303858732839091,0.8295177054757974,0.8127758143388931,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,1,0.5303858732839091,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,2,0.5303858732839091,0.8653806316344531,0.8480235528967176,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,3,0.5303858732839091,0.867646781878331,0.8480047206232227,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,4,0.5303858732839091,0.8633530235215097,0.8480047206232227,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,5,0.5303858732839091,0.8635225139829631,0.8484127532156107,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,6,0.5303858732839091,0.8704904551760503,0.8496494058417712,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,7,0.5303858732839091,0.8734533995392371,0.8845016666562043,0.05,2,5.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,8,0.5303858732839091,0.8722355791865712,0.8847339313626404,0.05,2,5.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,9,0.5303858732839091,0.8829636976541264,0.8847339313626404,0.05,2,5.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,10,0.5303858732839091,0.9136414711772055,0.907872518063289,0.05,2,5.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,1,0.5303858732839091,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,2,0.5303858732839091,0.8337675218611309,0.81755921180658,0.05,2,10.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,3,0.5303858732839091,0.8392791005706178,0.8336105862486739,0.05,2,10.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,4,0.5303858732839091,0.8523800854985216,0.8622356419608163,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,5,0.5303858732839091,0.862863384410644,0.8622356419608163,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,6,0.5303858732839091,0.8517460656241957,0.8622858613568025,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,7,0.5303858732839091,0.8513129233338146,0.8635350688319596,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,8,0.5303858732839091,0.8648282182786047,0.8635350688319596,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,9,0.5303858732839091,0.866014651508779,0.8608985505426834,0.05,2,10.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,10,0.5303858732839091,0.8651295346545218,0.8609613247876662,0.05,2,10.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,1,0.5303858732839091,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,2,0.5303858732839091,0.8422859869052925,0.8577661157180433,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,3,0.5303858732839091,0.8397875719549783,0.8579481610284934,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,4,0.5303858732839091,0.8397310751344937,0.8579481610284934,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,5,0.5303858732839091,0.8436293557479239,0.8579544384529917,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,6,0.5303858732839091,0.8475527460593468,0.8577535608690467,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,7,0.5303858732839091,0.8471321586179623,0.8593543041161072,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,8,0.5303858732839091,0.8333029924482583,0.8590780974381831,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,9,0.5303858732839091,0.8367744081958054,0.859096929711678,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,0.1,10,0.5303858732839091,0.8393544296645972,0.8592224782016435,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,1,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,2,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,3,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,4,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,5,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,6,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,7,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,8,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,9,0.4876679995731351,0.5,0.5,0.05,2,0.5,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,10,0.4876679995731351,0.8302961061135837,0.797967369947458,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,1,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,2,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,3,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,4,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,5,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,6,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,7,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,8,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,9,0.4876679995731351,0.5,0.5,0.05,2,1.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,10,0.4876679995731351,0.8575589607096,0.8207418660272064,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,1,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,2,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,3,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,4,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,5,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,6,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,7,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,8,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,9,0.4876679995731351,0.5,0.5,0.05,2,3.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,10,0.4876679995731351,0.8251235083270035,0.7977225503920252,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,1,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,2,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,3,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,4,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,5,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,6,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,7,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,8,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,9,0.4876679995731351,0.5,0.5,0.05,2,5.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,10,0.4876679995731351,0.8163978882743989,0.7985951123972856,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,1,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,2,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,3,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,4,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,5,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,6,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,7,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,8,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,9,0.4876679995731351,0.5,0.5,0.05,2,10.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,10,0.4876679995731351,0.8672701364084343,0.849486192804816,0.05,2,10.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,1,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,2,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,3,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,4,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,5,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,6,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,7,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,8,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,9,0.4876679995731351,0.5,0.5,0.05,2,50.0,0,svae,waveform-1
32,8,3,relu,Dense,256,0,0.1,10,0.4876679995731351,0.8858827000458251,0.87664860860886,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,1,0.5169710171310915,0.9526619418584943,0.9608288711307524,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,2,0.5169710171310915,0.941657616713015,0.9396739505715594,0.05,2,0.5,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,3,0.5169710171310915,0.9460267041638157,0.9481045316727454,0.05,2,0.5,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,4,0.5169710171310915,0.9493411842989058,0.9413688551860944,0.05,2,0.5,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,5,0.5169710171310915,0.9464724013031934,0.9348528885568828,0.05,2,0.5,5,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,6,0.5169710171310915,0.9416513392885167,0.9204399219088393,0.05,2,0.5,6,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,7,0.5169710171310915,0.9442627478797999,0.9572005197707484,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,8,0.5169710171310915,0.9581233011719952,0.9568364291498483,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,9,0.5169710171310915,0.9532645746103289,0.9568301517253501,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,10,0.5169710171310915,0.9531829680918513,0.9566857709618897,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,1,0.5169710171310915,0.9152987112447505,0.8554999654741652,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,2,0.5169710171310915,0.9217707359024739,0.8274210456933728,0.05,2,1.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,3,0.5169710171310915,0.9634842216935237,0.9476776668068624,0.05,2,1.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,4,0.5169710171310915,0.9456563361184174,0.9462526914457536,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,5,0.5169710171310915,0.9289395546795061,0.9032774433305504,0.05,2,1.0,5,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,6,0.5169710171310915,0.9296802907703028,0.9032899981795469,0.05,2,1.0,5,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,7,0.5169710171310915,0.9491716938374524,0.932159873447122,0.05,2,1.0,6,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,8,0.5169710171310915,0.9494290682418818,0.9512809084688735,0.05,2,1.0,7,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,9,0.5169710171310915,0.9417580555049874,0.9306532915675357,0.05,2,1.0,8,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,10,0.5169710171310915,0.939209421158687,0.9307097883880202,0.05,2,1.0,8,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,1,0.5169710171310915,0.9207035737377669,0.879140746134676,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,2,0.5169710171310915,0.9277468440248337,0.8791470235591743,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,3,0.5169710171310915,0.8993163884721376,0.821526544089491,0.05,2,3.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,4,0.5169710171310915,0.9416827264110081,0.876805544221317,0.05,2,3.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,5,0.5169710171310915,0.9485125642651333,0.875399401133703,0.05,2,3.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,6,0.5169710171310915,0.929504522884351,0.875399401133703,0.05,2,3.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,7,0.5169710171310915,0.9402012542294147,0.8753931237092046,0.05,2,3.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,8,0.5169710171310915,0.943722889372948,0.8753931237092046,0.05,2,3.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,9,0.5169710171310915,0.9402765833233941,0.8758827628200702,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,10,0.5169710171310915,0.9385000721903818,0.8753429043132184,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,1,0.5169710171310915,0.9286633480015819,0.9395044601101061,0.05,2,5.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,2,0.5169710171310915,0.9200883861369357,0.9353613599412433,0.05,2,5.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,3,0.5169710171310915,0.9419024362684477,0.9623856724063251,0.05,2,5.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,4,0.5169710171310915,0.9404962931808338,0.9623856724063251,0.05,2,5.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,5,0.5169710171310915,0.9400694283149509,0.9616826008625182,0.05,2,5.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,6,0.5169710171310915,0.948550228812123,0.9695858783058486,0.05,2,5.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,7,0.5169710171310915,0.9473826278554435,0.9696612073998281,0.05,2,5.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,8,0.5169710171310915,0.9461773623517743,0.9783177757829518,0.05,2,5.0,5,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,9,0.5169710171310915,0.941067538810177,0.9663216175667447,0.05,2,5.0,6,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,10,0.5169710171310915,0.9330700999993723,0.9663216175667447,0.05,2,5.0,6,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,1,0.5169710171310915,0.9119528439871689,0.9530950841488753,0.05,2,10.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,2,0.5169710171310915,0.8629449909291217,0.9053427159904834,0.05,2,10.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,3,0.5169710171310915,0.8594484654835813,0.9056565872153973,0.05,2,10.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,4,0.5169710171310915,0.865675670585872,0.9056691420643939,0.05,2,10.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,5,0.5169710171310915,0.9169810610102886,0.956553945047426,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,6,0.5169710171310915,0.9093414353958857,0.956553945047426,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,7,0.5169710171310915,0.9134657032912537,0.9565602224719243,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,8,0.5169710171310915,0.9021475069208605,0.9565727773209208,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,9,0.5169710171310915,0.9066986396821113,0.956761100055869,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,10,0.5169710171310915,0.9175523066396319,0.956761100055869,0.05,2,10.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,1,0.5169710171310915,0.8928443638144142,0.9094983710083426,0.05,2,50.0,1,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,2,0.5169710171310915,0.9018148034224518,0.9285377995116164,0.05,2,50.0,2,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,3,0.5169710171310915,0.9031832819630762,0.9325365189170187,0.05,2,50.0,3,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,4,0.5169710171310915,0.8733843478697559,0.8957068693856284,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,5,0.5169710171310915,0.8651169798055255,0.8956754822631371,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,6,0.5169710171310915,0.8633655783705062,0.8954871595281887,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,7,0.5169710171310915,0.8776843836510757,0.8954871595281887,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,8,0.5169710171310915,0.8821162453468592,0.8954871595281887,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,9,0.5169710171310915,0.8704025712330745,0.8979102453845237,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,128,0,1.0,10,0.5169710171310915,0.8848532024281077,0.8979730196295065,0.05,2,50.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,1,0.5242842166715839,0.9078536857897942,0.8974331611226546,0.05,2,0.5,1,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,2,0.5242842166715839,0.936535238322421,0.9381297041449833,0.05,2,0.5,2,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,3,0.5242842166715839,0.9480103703052712,0.9616951557115146,0.05,2,0.5,3,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,4,0.5242842166715839,0.9398622733065078,0.96222245936937,0.05,2,0.5,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,5,0.5242842166715839,0.9486004482081092,0.9715381573248129,0.05,2,0.5,5,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,6,0.5242842166715839,0.9415446230720461,0.9591716310632075,0.05,2,0.5,6,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,7,0.5242842166715839,0.946466123878695,0.9591716310632075,0.05,2,0.5,6,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,8,0.5242842166715839,0.9286821802750768,0.9273137017344524,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,9,0.5242842166715839,0.938619343255849,0.9273137017344524,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,10,0.5242842166715839,0.9372885292622143,0.9255874099974264,0.05,2,0.5,7,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,1,0.5242842166715839,0.9022102811658433,0.9076590856303475,0.05,2,1.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,2,0.5242842166715839,0.9422602494648497,0.9788701891388001,0.05,2,1.0,2,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,3,0.5242842166715839,0.9142315490800434,0.9350851532633192,0.05,2,1.0,3,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,4,0.5242842166715839,0.9416325070150219,0.9594038957696437,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,5,0.5242842166715839,0.953245742336834,0.9597052121455609,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,6,0.5242842166715839,0.9393161373751577,0.9597052121455609,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,7,0.5242842166715839,0.940408409237858,0.9597114895700593,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,8,0.5242842166715839,0.9353927470637347,0.9596549927495748,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,9,0.5242842166715839,0.9391780340361956,0.9595733862310971,0.05,2,1.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,10,0.5242842166715839,0.9389520467542576,0.9659386946723498,0.05,2,1.0,5,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,1,0.5242842166715839,0.9523794577560718,0.9835531478145147,0.05,2,3.0,1,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,2,0.5242842166715839,0.9529758130834082,0.9705086597070953,0.05,2,3.0,2,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,3,0.5242842166715839,0.9265101913986731,0.9428879919146773,0.05,2,3.0,3,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,4,0.5242842166715839,0.9181298296934733,0.9370123225842902,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,5,0.5242842166715839,0.9254430292339658,0.9377530586750868,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,6,0.5242842166715839,0.913271103131807,0.9377530586750868,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,7,0.5242842166715839,0.9208918964727151,0.9377405038260903,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,8,0.5242842166715839,0.9148655689543694,0.9379664911080282,0.05,2,3.0,4,svae,waveform-1
32,8,3,relu,Dense,256,0,1.0,9,0.5242842166715839,0.9092158869059204,0.9379664911080282,0.05,2,3.0,4,svae,waveform-1
